state_name;grade;id;created_at;updated_at;subject;state_average;national_average;state_average_scaled_2021;state_average_scaled_2017;below_basic;basic;proficient;advanced
Odisha;3;21;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;58.94131446;57.41111026;309;311;19.1571074;35.68804982;35.21021432;9.944628466
Odisha;3;21;2022-05-20T00:01:10;2022-05-20T00:01:10;language;64.96533413;61.88003463;330;326;25.89553812;31.08093117;27.07589148;15.94763923
Odisha;3;21;2022-05-20T00:01:10;2022-05-20T00:01:10;math;60.04094952;56.94394351;313;316;19.98533002;33.2384784;31.39262037;15.3835712
Odisha;5;58;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;47.90704075;48.48748114;282;311;33.64879232;33.61832521;28.72784523;4.005037242
Odisha;5;58;2022-05-20T00:01:11;2022-05-20T00:01:11;language;53.52887082;55.19833154;305;304;21.95396902;38.60510887;32.09734459;7.343577519
Odisha;5;58;2022-05-20T00:01:11;2022-05-20T00:01:11;math;46.66467125;43.71621283;290;321;30.99585854;38.62095573;22.99105697;7.392128761
Odisha;8;95;2022-05-20T00:01:11;2022-05-20T00:01:11;language;53.32050156;52.97309821;303;299;19.1873506;46.15402982;23.62885687;11.02976271
Odisha;8;95;2022-05-20T00:01:11;2022-05-20T00:01:11;math;37.69634205;36.02218948;261;273;25.90725361;42.14960421;22.10410386;9.839038321
Odisha;8;95;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;39.93452966;39.38511521;253;277;34.17204147;34.39444772;22.47420485;8.959305954
Odisha;8;95;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.9563262;39.33958349;255;272;38.43759112;40.7048804;13.10953778;7.747990703
Odisha;10;132;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;42.304726;43.18472;273;254;21.810434;17.25373;45.807587;15.128249
Odisha;10;132;2022-05-20T00:01:11;2022-05-20T00:01:11;math;33.41637;32.09475;224;269;26.622232;48.117542;19.630146;5.6300807
Odisha;10;132;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;38.46813;41.25734;252;258;57.903328;37.75272;4.322758;0.021191118
Odisha;10;132;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;34.397503;34.924866;205;256;74.75786;17.851318;6.4002237;0.99059683
Odisha;10;132;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.380676;37.30951;227;247;63.014442;24.720137;10.884528;1.3808925
