state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Nagaland;3;13;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;56.24905705;57.50265439;54.55614219;48.70021429;67.90658947;32.09341053;57.16557697;42.83442303;65.83415985;34.16584015;73.32517732;26.67482268
Nagaland;3;13;2022-05-20T00:01:10;2022-05-20T00:01:10;language;57.96677641;62.22641883;60.04139439;50.81873876;67.07805374;32.92194626;59.8953019;40.1046981;65.65145844;34.34854156;75.57962629;24.42037371
Nagaland;3;13;2022-05-20T00:01:10;2022-05-20T00:01:10;math;50.38660887;52.46224643;49.55058286;46.66626397;70.56884104;29.43115896;66.86711319;33.13288681;77.6576941;22.3423059;80.80624597;19.19375403
Nagaland;5;50;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;52.60000635;44.09033381;43.76116051;43.14269286;67.12333029;32.87666971;78.68319333;21.31680667;90.31996039;9.680039608;79.35316928;20.64683072
Nagaland;5;50;2022-05-20T00:01:11;2022-05-20T00:01:11;language;53.54124704;53.68507636;55.21715094;50.28005852;60.29468559;39.70531441;60.50549961;39.49450039;48.6522662;51.3477338;68.69634587;31.30365413
Nagaland;5;50;2022-05-20T00:01:11;2022-05-20T00:01:11;math;40.06579245;35.29359579;37.48408525;35.24403719;82.51669521;17.48330479;91.18528083;8.814719168;89.00550877;10.99449123;88.31275161;11.68724839
Nagaland;8;87;2022-05-20T00:01:11;2022-05-20T00:01:11;language;56.32535503;56.71524255;61.45101804;62.15224318;51.33718392;48.66281608;60.78254102;39.21745898;54.69143182;45.30856818;51.25444712;48.74555288
Nagaland;8;87;2022-05-20T00:01:11;2022-05-20T00:01:11;math;28.98639189;30.11183655;30.06692243;32.46734374;97.65769139;2.342308614;90.05430733;9.945692668;92.54417799;7.455822015;83.71830975;16.28169025
Nagaland;8;87;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;37.80883423;38.58989576;41.71023086;44.0310945;70.48605823;29.51394177;78.83995749;21.16004251;68.85818941;31.14181059;60.7929533;39.2070467
Nagaland;8;87;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;39.98224258;38.39753985;40.49080369;43.59818001;76.31571883;23.68428117;86.10780158;13.89219842;78.10338084;21.89661916;72.41155179;27.58844821
Nagaland;10;124;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;47.061817;57.414158;53.613434;59.76331;26.31547;73.68453;15.191593;84.80841;22.912214;77.08778;9.13925;90.86075
Nagaland;10;124;2022-05-20T00:01:11;2022-05-20T00:01:11;math;28.69221;26.767838;28.645475;28.457918;85.819145;14.180857;93.07839;6.921611;86.702675;13.297321;88.656975;11.343024
Nagaland;10;124;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;34.343403;26.4474;26.143147;29.297314;94.74659;5.2534084;99.32445;0.675551;100;0;98.6301;1.369904
Nagaland;10;124;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;34.34309;34.413574;36.533833;36.33535;99.70019;0.29981422;97.592705;2.4072933;96.777435;3.222566;93.47606;6.5239415
Nagaland;10;124;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.869175;39.653645;42.743725;43.10798;88.08261;11.917391;85.880516;14.119483;76.94657;23.053427;72.78864;27.211353
