state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Lakshadweep;3;31;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;0;56.04235663;53.96416071;68.88888889;0;0;58.89325406;41.10674594;76.27666258;23.72333742;0;100
Lakshadweep;3;31;2022-05-20T00:01:10;2022-05-20T00:01:10;language;0;59.96385875;57.57581197;77.77777778;0;0;67.86375875;32.13624125;76.27666258;23.72333742;66.66666667;33.33333333
Lakshadweep;3;31;2022-05-20T00:01:10;2022-05-20T00:01:10;math;0;54.32514469;39.59638123;68.62745098;0;0;69.39287493;30.60712507;100;0;66.66666667;33.33333333
Lakshadweep;5;68;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;64.81481481;44.41574712;57.18372367;63.88888889;33.33333333;66.66666667;82.56443275;17.43556725;30.70259865;69.29740135;50;50
Lakshadweep;5;68;2022-05-20T00:01:11;2022-05-20T00:01:11;language;84.44444444;49.67509194;45.01764517;90;0;100;73.16111388;26.83888612;72.56977863;27.43022137;0;100
Lakshadweep;5;68;2022-05-20T00:01:11;2022-05-20T00:01:11;math;51.66666667;40.92384442;54.43936477;70;100;0;85.85276039;14.14723961;57.21847931;42.78152069;0;100
Lakshadweep;8;105;2022-05-20T00:01:11;2022-05-20T00:01:11;language;0;54.77662191;70.54304032;36.66666667;0;0;64.64546003;35.35453997;17.5864668;82.4135332;100;0
Lakshadweep;8;105;2022-05-20T00:01:11;2022-05-20T00:01:11;math;0;33.39835008;37.31245757;34.92753623;0;0;86.57654739;13.42345261;54.65885947;45.34114053;79.53964194;20.46035806
Lakshadweep;8;105;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;0;38.79330026;40;0;0;0;83.21058226;16.78941774;100;0;0;0
Lakshadweep;8;105;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;0;35.47249246;49.97634069;43.33333333;0;0;88.51371871;11.48628129;53.18086225;46.81913775;100;0
Lakshadweep;10;142;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;0;48.192013;43.574493;65.71429;0;0;29.006027;70.99397;55.695583;44.304417;0;100
Lakshadweep;10;142;2022-05-20T00:01:11;2022-05-20T00:01:11;math;0;27.007248;22.749779;0;0;0;93.87919;6.1208096;100;0;0;0
Lakshadweep;10;142;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;0;33.317226;34.02383;20;0;0;96.111336;3.8886662;100;0;100;0
Lakshadweep;10;142;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;0;36.073776;0;37.142857;0;0;91.880264;8.119737;0;0;100;0
Lakshadweep;10;142;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;0;38.282352;41.84766;60;0;0;85.82254;14.177457;55.166084;44.833916;0;100
