state_name;grade;id;created_at;updated_at;subject;state_average;national_average;state_average_scaled_2021;state_average_scaled_2017;below_basic;basic;proficient;advanced
Rajasthan;3;8;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;64.60076181;57.41111026;322;337;14.80633194;29.01795708;37.90407169;18.27163929
Rajasthan;3;8;2022-05-20T00:01:10;2022-05-20T00:01:10;language;68.8072167;61.88003463;339;358;19.67657827;31.30940466;30.67258731;18.34142976
Rajasthan;3;8;2022-05-20T00:01:10;2022-05-20T00:01:10;math;64.90851445;56.94394351;325;339;14.67069276;29.35003886;35.72375031;20.25551807
Rajasthan;5;45;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;56.53525903;48.48748114;304;339;24.95267023;28.03403934;32.78537691;14.22791352
Rajasthan;5;45;2022-05-20T00:01:11;2022-05-20T00:01:11;language;63.21862218;55.19833154;326;344;14.90028791;30.50486061;37.73256849;16.86228299
Rajasthan;5;45;2022-05-20T00:01:11;2022-05-20T00:01:11;math;53.15395153;43.71621283;306;338;24.33133187;34.38827748;27.65209483;13.62829582
Rajasthan;8;82;2022-05-20T00:01:11;2022-05-20T00:01:11;language;60.52381546;52.97309821;320;329;11.26720178;42.38219915;29.19173036;17.15886871
Rajasthan;8;82;2022-05-20T00:01:11;2022-05-20T00:01:11;math;46.07244302;36.02218948;286;304;17.40082726;36.22529806;25.17527342;21.19860127
Rajasthan;8;82;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;46.88562935;39.38511521;276;326;21.81269688;32.90984261;27.31749019;17.95997031
Rajasthan;8;82;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;48.54903594;39.33958349;288;327;23.60349687;37.4262716;16.14240584;22.8278257
Rajasthan;10;119;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;48.45088;43.18472;289;253;15.825396;13.621331;46.253807;24.299467
Rajasthan;10;119;2022-05-20T00:01:11;2022-05-20T00:01:11;math;41.418827;32.09475;256;265;18.01269;37.6724;27.472591;16.84232
Rajasthan;10;119;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;47.595013;41.25734;280;260;35.546505;44.843872;18.627647;0.9819721
Rajasthan;10;119;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;42.31427;34.924866;238;264;51.88467;26.402803;18.498617;3.2139099
Rajasthan;10;119;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;45.844044;37.30951;261;267;41.9118;26.59805;24.325436;7.164716
