state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Madhya Pradesh;3;23;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;63.05613086;61.60987855;62.13461443;59.64619793;46.67480701;53.32519299;49.24409955;50.75590045;48.81937638;51.18062362;54.31229053;45.68770947
Madhya Pradesh;3;23;2022-05-20T00:01:10;2022-05-20T00:01:10;language;67.33334954;65.603485;66.06991877;63.88170411;56.17614402;43.82385598;59.25923341;40.74076659;56.00876666;43.99123334;59.42747111;40.57252889
Madhya Pradesh;3;23;2022-05-20T00:01:10;2022-05-20T00:01:10;math;63.13510465;59.48710069;61.74047955;59.80861776;47.41775069;52.58224931;54.31699773;45.68300227;50.36499222;49.63500778;53.96817912;46.03182088
Madhya Pradesh;5;60;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;55.6312463;53.28393565;53.68735234;54.53186075;56.03017528;43.96982472;58.89402092;41.10597908;59.46380994;40.53619006;59.63309367;40.36690633
Madhya Pradesh;5;60;2022-05-20T00:01:11;2022-05-20T00:01:11;language;59.43821661;57.14038098;58.24266164;61.24192376;52.13316115;47.86683885;56.07554582;43.92445418;54.57754166;45.42245834;48.63180205;51.36819795
Madhya Pradesh;5;60;2022-05-20T00:01:11;2022-05-20T00:01:11;math;50.46802764;46.33139785;48.44492862;49.50925324;64.78436832;35.21563168;71.74809499;28.25190501;67.92474701;32.07525299;67.9479083;32.0520917
Madhya Pradesh;8;97;2022-05-20T00:01:11;2022-05-20T00:01:11;language;54.11016772;49.04519276;54.75453017;63.46686715;65.97596706;34.02403294;74.48623439;25.51376561;64.60861315;35.39138685;47.74545012;52.25454988
Madhya Pradesh;8;97;2022-05-20T00:01:11;2022-05-20T00:01:11;math;43.02729643;37.65167806;41.03968172;42.373676;58.6580107;41.3419893;67.41278624;32.58721376;63.35881887;36.64118113;60.4165494;39.5834506
Madhya Pradesh;8;97;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;41.56922175;38.14380157;41.14547755;45.65551049;65.0265821;34.9734179;72.53546134;27.46453866;67.03240547;32.96759453;57.65596509;42.34403491
Madhya Pradesh;8;97;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;42.49952187;39.6959974;42.03334291;44.35771435;73.68575789;26.31424211;77.65209337;22.34790663;75.63267787;24.36732213;71.33802523;28.66197477
Madhya Pradesh;10;134;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;39.885803;33.477333;41.976856;51.895145;45.23701;54.76299;60.33173;39.66827;39.07358;60.92642;24.508183;75.49181
Madhya Pradesh;10;134;2022-05-20T00:01:11;2022-05-20T00:01:11;math;33.58872;28.097986;33.720562;37.50634;73.926346;26.073656;86.298775;13.701225;73.58236;26.417643;64.37967;35.62033
Madhya Pradesh;10;134;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;43.48046;36.040874;44.311295;49.794197;87.026535;12.973469;95.04681;4.9531946;87.34874;12.651263;77.26937;22.730633
Madhya Pradesh;10;134;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;34.653;30.480616;35.41032;39.49132;93.082375;6.917624;97.1585;2.841496;92.00508;7.9949164;84.410835;15.589164
Madhya Pradesh;10;134;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;35.9096;31.552736;36.943226;42.71897;88.69934;11.300657;94.65256;5.347445;86.43409;13.565908;73.40171;26.598286
