state_name;grade;id;created_at;updated_at;subject;state_average;national_average;state_average_scaled_2021;state_average_scaled_2017;below_basic;basic;proficient;advanced
Assam;3;18;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;60.33164965;57.41111026;313;331;19.0685707;31.79489611;36.06503171;13.07150148
Assam;3;18;2022-05-20T00:01:10;2022-05-20T00:01:10;language;63.11070235;61.88003463;326;350;27.99445616;30.34995956;28.20187964;13.45370464
Assam;3;18;2022-05-20T00:01:10;2022-05-20T00:01:10;math;60.29343807;56.94394351;314;337;19.71406693;32.11946862;32.80545813;15.36100632
Assam;5;55;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;52.18536934;48.48748114;291;327;28.94761316;32.06007222;31.58944897;7.402865647
Assam;5;55;2022-05-20T00:01:11;2022-05-20T00:01:11;language;56.82168732;55.19833154;312;322;21.21706508;34.37309148;32.43648043;11.97336301
Assam;5;55;2022-05-20T00:01:11;2022-05-20T00:01:11;math;46.7856479;43.71621283;291;333;30.65865183;39.44945078;22.83579751;7.056099884
Assam;8;92;2022-05-20T00:01:11;2022-05-20T00:01:11;language;47.91050064;52.97309821;289;298;27.69106281;47.36923078;17.33778724;7.601919168
Assam;8;92;2022-05-20T00:01:11;2022-05-20T00:01:11;math;35.98416562;36.02218948;255;283;28.87941791;42.62100674;20.75359913;7.745976215
Assam;8;92;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;38.0131948;39.38511521;244;289;40.47803575;34.55304555;18.66549461;6.303424092
Assam;8;92;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;39.72307405;39.33958349;256;294;37.99864439;40.0958175;12.88250017;9.023037939
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;40.79518;43.18472;270;263;27.00004;19.429504;38.24757;15.322887
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;math;32.101692;32.09475;221;267;30.175968;45.482403;19.294304;5.047327
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;38.46515;41.25734;250;253;61.82418;32.010044;6.0556664;0.11010589
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;34.129948;34.924866;202;261;76.10219;16.0804;7.0185146;0.798895
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;35.328938;37.30951;226;255;64.86885;24.120518;9.682042;1.3285878
