state_name;grade;id;created_at;updated_at;subject;urban;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban_basic_and_below_basic;urban_proficient_and_advance
Himachal Pradesh;3;2;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;56.09420772;54.80774229;60.88170479;39.11829521;60.59312099;39.40687901
Himachal Pradesh;3;2;2022-05-20T00:01:10;2022-05-20T00:01:10;language;62.38620564;59.23191984;64.70747062;35.29252938;60.76816014;39.23183986
Himachal Pradesh;3;2;2022-05-20T00:01:10;2022-05-20T00:01:10;math;52.90712452;52.83095306;66.26293211;33.73706789;67.85494152;32.14505848
Himachal Pradesh;5;39;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;47.61357601;43.35121588;79.77551521;20.22448479;70.18803354;29.81196646
Himachal Pradesh;5;39;2022-05-20T00:01:11;2022-05-20T00:01:11;language;57.61633659;50.39775888;67.52586394;32.47413606;54.97588568;45.02411432
Himachal Pradesh;5;39;2022-05-20T00:01:11;2022-05-20T00:01:11;math;39.47494614;36.09106978;89.961433;10.038567;86.19098522;13.80901478
Himachal Pradesh;8;76;2022-05-20T00:01:11;2022-05-20T00:01:11;language;65.21419228;54.79275305;64.93796979;35.06203021;42.80331216;57.19668784
Himachal Pradesh;8;76;2022-05-20T00:01:11;2022-05-20T00:01:11;math;36.56952758;32.09734745;84.38010307;15.61989693;72.42097684;27.57902316
Himachal Pradesh;8;76;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;45.282598;38.42198352;77.35242801;22.64757199;58.53730277;41.46269723
Himachal Pradesh;8;76;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;42.27446221;36.69377035;89.28595755;10.71404245;74.99296324;25.00703676
Himachal Pradesh;10;113;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;59.237846;44.48144;35.2608;64.7392;15.275842;84.72416
Himachal Pradesh;10;113;2022-05-20T00:01:11;2022-05-20T00:01:11;math;31.032017;28.56124;87.57416;12.425846;82.46539;17.534609
Himachal Pradesh;10;113;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;47.02805;42.17779;89.80303;10.196967;80.78035;19.219648
Himachal Pradesh;10;113;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;38.884304;33.403385;94.83922;5.16078;86.203835;13.796165
Himachal Pradesh;10;113;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;44.19488;36.359215;87.62872;12.37128;70.143364;29.856636
