state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Tripura;3;16;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;53.31132782;47.52302927;54.76038473;44.86320825;62.95458717;37.04541283;69.74669331;30.25330669;62.84336471;37.15663529;80.1913914;19.8086086
Tripura;3;16;2022-05-20T00:01:10;2022-05-20T00:01:10;language;57.64188813;53.6681658;60.90838641;49.59108804;68.88715095;31.11284905;68.9959944;31.0040056;60.66779322;39.33220678;77.64076001;22.35923999
Tripura;3;16;2022-05-20T00:01:10;2022-05-20T00:01:10;math;50.77416788;48.54055811;53.09016797;46.51486686;68.58009286;31.41990714;72.7735805;27.2264195;67.27488403;32.72511597;73.4753721;26.5246279
Tripura;5;53;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;44.92700696;47.86988724;48.6376081;44.9562373;74.30900944;25.69099056;66.65012471;33.34987529;67.38589129;32.61410871;73.67805158;26.32194842
Tripura;5;53;2022-05-20T00:01:11;2022-05-20T00:01:11;language;48.59367752;57.75827228;61.1072962;55.40374673;70.66784939;29.33215061;55.04163138;44.95836862;48.78277726;51.21722274;58.2292235;41.7707765
Tripura;5;53;2022-05-20T00:01:11;2022-05-20T00:01:11;math;38.06800021;40.99556856;42.19612295;41.47148992;84.77967542;15.22032458;78.5885137;21.4114863;79.89747954;20.10252046;78.86886715;21.13113285
Tripura;8;90;2022-05-20T00:01:11;2022-05-20T00:01:11;language;48.77908708;56.67914066;65.51109768;62.19018109;75.5000731;24.4999269;60.25726054;39.74273946;41.71547417;58.28452583;53.1626423;46.8373577
Tripura;8;90;2022-05-20T00:01:11;2022-05-20T00:01:11;math;33.24651309;34.86081282;41.68592283;38.95222656;80.98722847;19.01277153;77.51316389;22.48683611;60.07352622;39.92647378;64.57267113;35.42732887
Tripura;8;90;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;37.27964498;42.21670899;47.44258005;46.42251289;75.24930519;24.75069481;66.16840667;33.83159333;52.82652508;47.17347492;57.44157135;42.55842865
Tripura;8;90;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.84319724;41.00790613;44.49653623;40.21645178;82.59409919;17.40590081;80.21074945;19.78925055;69.55545456;30.44454544;78.63232721;21.36767279
Tripura;10;127;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;37.2838;42.47413;62.31101;64.95565;50.093792;49.906208;38.344936;61.655064;9.887948;90.11205;9.2265415;90.77346
Tripura;10;127;2022-05-20T00:01:11;2022-05-20T00:01:11;math;28.719164;32.140568;36.411938;39.42535;87.86072;12.13928;81.73707;18.262932;66.527145;33.47286;51.33048;48.66952
Tripura;10;127;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;37.624588;43.457504;36.77927;43.257664;95.958046;4.0419545;91.14032;8.859679;92.92121;7.078789;84.36073;15.639266
Tripura;10;127;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;30.984497;35.196854;42.72233;43.32022;96.966286;3.0337136;93.21711;6.7828894;81.62273;18.377275;80.880325;19.119677
Tripura;10;127;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;33.05992;37.66223;45.560307;47.355156;93.805626;6.194371;83.929054;16.07095;68.64598;31.35402;66.95784;33.042156
