state_name;grade;id;created_at;updated_at;subject;state_average;national_average;state_average_scaled_2021;state_average_scaled_2017;below_basic;basic;proficient;advanced
Andhra Pradesh;3;28;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;52.51812028;57.41111026;298;336;27.8074885;36.61326431;27.88231953;7.696927662
Andhra Pradesh;3;28;2022-05-20T00:01:10;2022-05-20T00:01:10;language;56.51096579;61.88003463;311;364;37.19221987;32.37040949;21.40320424;9.034166399
Andhra Pradesh;3;28;2022-05-20T00:01:10;2022-05-20T00:01:10;math;53.65669258;56.94394351;298;342;27.73041524;35.11455666;28.22679084;8.928237253
Andhra Pradesh;5;65;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;42.56075626;48.48748114;270;324;43.60838855;35.43391807;18.78510289;2.172590491
Andhra Pradesh;5;65;2022-05-20T00:01:11;2022-05-20T00:01:11;language;47.44421464;55.19833154;294;339;28.29517095;43.00867307;24.16260563;4.533550354
Andhra Pradesh;5;65;2022-05-20T00:01:11;2022-05-20T00:01:11;math;39.67596414;43.71621283;275;333;40.58098209;40.80773767;15.56105651;3.050223733
Andhra Pradesh;8;102;2022-05-20T00:01:11;2022-05-20T00:01:11;language;49.47635683;52.97309821;292;308;25.91832984;46.74617352;18.61858935;8.716907292
Andhra Pradesh;8;102;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.66827167;36.02218948;250;286;28.13314703;50.20020082;15.97959424;5.687057913
Andhra Pradesh;8;102;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;35.66091487;39.38511521;237;286;45.5520769;36.04259219;14.81946337;3.58586754
Andhra Pradesh;8;102;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;34.8645513;39.33958349;239;291;50.90448549;38.67384697;6.887305007;3.534362528
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;48.67939;43.18472;291;274;15.765895;13.040753;45.803646;25.389708
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;math;31.5805;32.09475;217;269;31.779524;47.524254;16.00405;4.692174
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;38.53543;41.25734;252;255;60.408195;36.669724;2.9163039;0.005776157
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;34.717926;34.924866;205;271;74.63861;18.954899;5.9689026;0.4375905
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.92561;37.30951;228;260;63.09624;23.369648;12.030542;1.5035684
