state_name;grade;id;created_at;updated_at;subject;state_average;national_average;state_average_scaled_2021;state_average_scaled_2017;below_basic;basic;proficient;advanced
Manipur;3;14;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;61.72755482;57.41111026;316;331;16.6371447;32.78843727;35.65045172;14.9239663
Manipur;3;14;2022-05-20T00:01:10;2022-05-20T00:01:10;language;65.24240115;61.88003463;332;341;26.68217363;28.00524448;28.51968322;16.79289867
Manipur;3;14;2022-05-20T00:01:10;2022-05-20T00:01:10;math;58.57617726;56.94394351;310;329;21.34778016;34.07120214;31.18175893;13.39925877
Manipur;5;51;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;49.90383012;48.48748114;288;321;27.33360624;39.92619713;27.16543056;5.574766072
Manipur;5;51;2022-05-20T00:01:11;2022-05-20T00:01:11;language;60.85856384;55.19833154;322;320;15.7830239;32.51009222;37.03688758;14.66999631
Manipur;5;51;2022-05-20T00:01:11;2022-05-20T00:01:11;math;43.74455353;43.71621283;286;316;30.03319643;47.61582314;17.72609245;4.624887983
Manipur;8;88;2022-05-20T00:01:11;2022-05-20T00:01:11;language;59.87174726;52.97309821;320;293;16.0202268;36.64444582;25.7938259;21.54150148
Manipur;8;88;2022-05-20T00:01:11;2022-05-20T00:01:11;math;37.58016816;36.02218948;259;267;23.30768269;47.95376543;20.60782236;8.130729515
Manipur;8;88;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;43.46115071;39.38511521;262;272;29.43050822;34.01906678;24.70738976;11.84303524
Manipur;8;88;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;40.55272962;39.33958349;259;275;34.08636553;45.80491339;13.3384471;6.770273986
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;55.597744;43.18472;311;267;11.842428;10.49468;38.077156;39.585735
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;math;31.513699;32.09475;217;238;27.858107;52.900375;15.995891;3.2456272
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;28.498688;41.25734;218;187;87.72987;10.129229;2.0466294;0.094271556
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;38.314457;34.924866;219;263;64.85332;23.521704;10.673722;0.95125794
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;41.53543;37.30951;246;240;49.243393;28.313313;18.839718;3.6035762
