state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Uttarakhand;3;5;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;54.05578461;50.64481822;54.19395454;44.14398329;60.91762743;39.08237257;66.3779983;33.6220017;63.31575605;36.68424395;78.68947806;21.31052194
Uttarakhand;3;5;2022-05-20T00:01:10;2022-05-20T00:01:10;language;58.05675469;55.70710329;58.15740785;46.13807872;67.31986291;32.68013709;67.08033036;32.91966964;65.69593167;34.30406833;82.08623513;17.91376487
Uttarakhand;3;5;2022-05-20T00:01:10;2022-05-20T00:01:10;math;50.00796031;49.92611765;53.75288928;42.4039689;69.68351264;30.31648736;66.70579064;33.29420936;65.23062471;34.76937529;83.97687871;16.02312129
Uttarakhand;5;42;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;45.16390522;37.29688225;48.05376895;42.94980634;70.99971841;29.00028159;85.50731162;14.49268838;71.23947559;28.76052441;78.41573249;21.58426751
Uttarakhand;5;42;2022-05-20T00:01:11;2022-05-20T00:01:11;language;49.88818413;43.40810331;56.25667911;48.30169693;66.1284031;33.8715969;77.35231239;22.64768761;56.7086231;43.2913769;69.44157095;30.55842905
Uttarakhand;5;42;2022-05-20T00:01:11;2022-05-20T00:01:11;math;38.61960468;27.89260532;40.17756181;39.93992113;82.00010018;17.99989982;95.65246081;4.347539187;81.49063004;18.50936996;82.12006609;17.87993391
Uttarakhand;8;79;2022-05-20T00:01:11;2022-05-20T00:01:11;language;44.79420432;45.82116051;61.22043846;59.84486269;80.2705358;19.7294642;79.5954574;20.4045426;52.10251937;47.89748063;55.36416145;44.63583855
Uttarakhand;8;79;2022-05-20T00:01:11;2022-05-20T00:01:11;math;30.54945668;30.27686714;38.48764867;37.17428752;82.49015607;17.50984393;86.66618646;13.33381354;68.15390263;31.84609737;74.47141248;25.52858752
Uttarakhand;8;79;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;33.72125341;32.92747841;43.18161968;41.37176885;84.46767064;15.53232936;86.66554008;13.33445992;63.8721566;36.1278434;68.92056779;31.07943221
Uttarakhand;8;79;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;35.46590231;34.39103254;41.4214836;38.50303;86.25617415;13.74382585;89.37739948;10.62260052;77.80019784;22.19980216;84.77673305;15.22326695
Uttarakhand;10;116;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;34.143517;34.838417;53.225094;60.41722;57.112686;42.887314;54.934845;45.065155;26.080032;73.91997;13.000657;86.999344
Uttarakhand;10;116;2022-05-20T00:01:11;2022-05-20T00:01:11;math;28.087488;28.39474;34.184635;38.065662;86.30063;13.699368;85.90473;14.095269;72.20608;27.793924;58.605232;41.394768
Uttarakhand;10;116;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;37.373817;38.213284;45.450512;50.024113;94.6302;5.369798;94.65781;5.3421946;83.50142;16.498577;76.05672;23.943281
Uttarakhand;10;116;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;30.671083;30.753246;39.337376;41.484863;97.53329;2.4667115;97.57617;2.4238307;84.17524;15.824758;87.48072;12.519282
Uttarakhand;10;116;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;32.92522;32.26045;41.290955;45.499924;94.375046;5.624951;95.75032;4.249681;76.72715;23.272852;73.482025;26.517975
