state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Arunachal Pradesh;3;12;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;47.37793552;46.90305347;0;74.48173333;25.51826667;74.81863812;25.18136188
Arunachal Pradesh;3;12;2022-05-20T00:01:10;2022-05-20T00:01:10;language;50.93904534;50.48525453;0;76.23164495;23.76835505;76.00916352;23.99083648
Arunachal Pradesh;3;12;2022-05-20T00:01:10;2022-05-20T00:01:10;math;45.0766605;43.03488195;0;79.17964732;20.82035268;81.43358782;18.56641218
Arunachal Pradesh;5;49;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;42.85106719;43.02912606;0;78.96015542;21.03984458;79.68299025;20.31700975
Arunachal Pradesh;5;49;2022-05-20T00:01:11;2022-05-20T00:01:11;language;50.64292222;49.34376575;0;65.53182306;34.46817694;65.58149711;34.41850289
Arunachal Pradesh;5;49;2022-05-20T00:01:11;2022-05-20T00:01:11;math;36.80562603;35.99140992;0;87.48537402;12.51462598;89.84869143;10.15130857
Arunachal Pradesh;8;86;2022-05-20T00:01:11;2022-05-20T00:01:11;language;55.385337;55.64188348;0;61.04903166;38.95096834;61.96056574;38.03943426
Arunachal Pradesh;8;86;2022-05-20T00:01:11;2022-05-20T00:01:11;math;32.61859004;30.99241716;0;83.42037655;16.57962345;85.76544315;14.23455685
Arunachal Pradesh;8;86;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;41.54224208;38.77145588;0;71.18148374;28.81851626;76.92037396;23.07962604
Arunachal Pradesh;8;86;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.64173835;36.77666315;0;83.47133546;16.52866454;87.67681082;12.32318918
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;52.627766;54.841877;0;25.006798;74.9932;20.835302;79.164696
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;math;28.254549;27.199133;0;89.519066;10.480933;88.519066;11.480935
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;33.73164;35.768593;0;95.449165;4.5508347;92.83378;7.166225
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;35.320457;35.77317;0;94.09914;5.900861;90.909584;9.090418
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;39.854214;40.502995;0;83.43427;16.56573;79.84975;20.150255
