state_name;grade;id;created_at;updated_at;subject;urban;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban_basic_and_below_basic;urban_proficient_and_advance
Mizoram;3;15;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;57.97683335;60.15914646;48.97009897;51.02990103;56.77106475;43.22893525
Mizoram;3;15;2022-05-20T00:01:10;2022-05-20T00:01:10;language;65.12801154;65.65638018;55.28117118;44.71882882;54.7972244;45.2027756
Mizoram;3;15;2022-05-20T00:01:10;2022-05-20T00:01:10;math;55.40666914;56.18200413;59.30616179;40.69383821;62.307326;37.692674
Mizoram;5;52;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;42.91799907;40.6251189;80.37683182;19.62316818;80.39840403;19.60159597
Mizoram;5;52;2022-05-20T00:01:11;2022-05-20T00:01:11;language;52.75021176;47.94059725;70.489978;29.510022;62.95490002;37.04509998
Mizoram;5;52;2022-05-20T00:01:11;2022-05-20T00:01:11;math;37.17931031;36.93583545;86.92023835;13.07976165;88.45966168;11.54033832
Mizoram;8;89;2022-05-20T00:01:11;2022-05-20T00:01:11;language;56.01304806;41.84811959;82.86126463;17.13873537;61.40426479;38.59573521
Mizoram;8;89;2022-05-20T00:01:11;2022-05-20T00:01:11;math;31.43908435;29.03480125;87.68428399;12.31571601;82.61693429;17.38306571
Mizoram;8;89;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;39.61579254;34.17797639;87.63293672;12.36706328;74.67432749;25.32567251
Mizoram;8;89;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.01384482;33.75134848;89.13277571;10.86722429;89.66160314;10.33839686
Mizoram;10;126;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;48.149208;35.02534;56.014748;43.985252;33.489426;66.510574
Mizoram;10;126;2022-05-20T00:01:11;2022-05-20T00:01:11;math;26.907507;26.360594;94.03136;5.9686418;92.81298;7.1870174
Mizoram;10;126;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;24.46716;24.645164;99.515274;0.48472315;99.333565;0.6664329
Mizoram;10;126;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.152496;28.924381;99.29992;0.7000814;97.921906;2.078098
Mizoram;10;126;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;34.92742;30.409948;97.38106;2.6189442;90.42837;9.571633
