state_name;grade;id;created_at;updated_at;subject;urban;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban_basic_and_below_basic;urban_proficient_and_advance
West Bengal;3;19;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;63.30089773;59.83671906;50.7525147;49.2474853;46.06270339;53.93729661
West Bengal;3;19;2022-05-20T00:01:10;2022-05-20T00:01:10;language;70.92386352;65.75027187;53.85821076;46.14178924;45.46202139;54.53797861
West Bengal;3;19;2022-05-20T00:01:10;2022-05-20T00:01:10;math;61.56690286;59.25104696;52.50094336;47.49905664;49.60354536;50.39645464
West Bengal;5;56;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;55.26253372;50.25858077;64.03511929;35.96488071;56.04193819;43.95806181
West Bengal;5;56;2022-05-20T00:01:11;2022-05-20T00:01:11;language;64.5481498;56.64913293;55.16324122;44.83675878;42.21248463;57.78751537
West Bengal;5;56;2022-05-20T00:01:11;2022-05-20T00:01:11;math;46.76337846;44.38140973;73.5754917;26.4245083;71.88927136;28.11072864
West Bengal;8;93;2022-05-20T00:01:11;2022-05-20T00:01:11;language;65.369534;53.31302362;62.57254785;37.42745215;40.78857103;59.21142897
West Bengal;8;93;2022-05-20T00:01:11;2022-05-20T00:01:11;math;41.57526693;34.93916032;76.12363664;23.87636336;62.07331353;37.92668647
West Bengal;8;93;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;47.88676162;40.17147825;68.78268814;31.21731186;51.11217391;48.88782609
West Bengal;8;93;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;46.2627934;40.48507993;77.51653155;22.48346845;64.32707057;35.67292943
West Bengal;10;130;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;53.884117;40.05579;44.06187;55.93813;23.803411;76.19659
West Bengal;10;130;2022-05-20T00:01:11;2022-05-20T00:01:11;math;32.68317;29.75968;83.183945;16.816053;76.25946;23.740538
West Bengal;10;130;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;44.966568;42.512085;88.184906;11.815094;82.05177;17.948227
West Bengal;10;130;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;38.48927;33.71875;94.13583;5.864166;85.68798;14.31202
West Bengal;10;130;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;41.736263;35.570335;88.87309;11.1269045;75.277145;24.722855
