state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Odisha;3;21;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;58.65185273;59.23941246;0;55.73021442;44.26978558;53.95835602;46.04164398
Odisha;3;21;2022-05-20T00:01:10;2022-05-20T00:01:10;language;64.51882327;65.41564555;0;58.50972398;41.49027602;55.4611362;44.5388638
Odisha;3;21;2022-05-20T00:01:10;2022-05-20T00:01:10;math;60.0893016;60.00512855;0;53.39333316;46.60666684;53.04968053;46.95031947
Odisha;5;58;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;48.14228732;47.66067971;0;67.33813688;32.66186312;67.20064283;32.79935717
Odisha;5;58;2022-05-20T00:01:11;2022-05-20T00:01:11;language;53.21058105;53.85700488;0;61.27895642;38.72104358;59.83909879;40.16090121
Odisha;5;58;2022-05-20T00:01:11;2022-05-20T00:01:11;math;47.33414691;45.99968825;0;68.46973908;31.53026092;70.751023;29.248977
Odisha;8;95;2022-05-20T00:01:11;2022-05-20T00:01:11;language;52.28124706;54.27534874;0;67.06785947;32.93214053;63.75455949;36.24544051
Odisha;8;95;2022-05-20T00:01:11;2022-05-20T00:01:11;math;38.3499984;37.09125167;0;67.14485191;32.85514809;68.89954469;31.10045531
Odisha;8;95;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;40.6597756;39.26783921;0;66.95273952;33.04726048;70.05283657;29.94716343
Odisha;8;95;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;39.15032454;38.77889301;0;78.68370148;21.31629852;79.55748715;20.44251285
Odisha;10;132;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;42.784924;41.874866;0;38.99159;61.00841;39.11915;60.88085
Odisha;10;132;2022-05-20T00:01:11;2022-05-20T00:01:11;math;33.902325;32.976383;0;73.38395;26.616049;75.95374;24.046259
Odisha;10;132;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;37.697346;39.152332;0;95.97402;4.025978;95.3717;4.6282997
Odisha;10;132;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;34.557846;34.260532;0;92.26803;7.7319746;92.907555;7.0924478
Odisha;10;132;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.78752;36.01423;0;86.43767;13.562334;88.89939;11.100611
