state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Dadra & Nagar Haveli;3;26;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;41.32550258;26.70893995;44.97951114;40.88888889;79.946312;20.053688;98.94506369;1.054936306;78.49725702;21.50274298;86.66666667;13.33333333
Dadra & Nagar Haveli;3;26;2022-05-20T00:01:10;2022-05-20T00:01:10;language;42.98177818;33.50145528;52.38036501;51.72413793;80.64323068;19.35676932;87.92067486;12.07932514;73.31981647;26.68018353;75.86206897;24.13793103
Dadra & Nagar Haveli;3;26;2022-05-20T00:01:10;2022-05-20T00:01:10;math;41.45685255;28.61033302;45.37386098;46.00840336;77.05033248;22.94966752;94.78835979;5.211640212;78.37659013;21.62340987;82.14285714;17.85714286
Dadra & Nagar Haveli;5;63;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;36.31190998;30.18146867;44.78932181;42.33716475;90.46078902;9.539210978;94.68512111;5.314878893;76.90016;23.09984;82.75862069;17.24137931
Dadra & Nagar Haveli;5;63;2022-05-20T00:01:11;2022-05-20T00:01:11;language;40.86315198;32.07771495;54.23561885;45.71428571;83.2260903;16.7739097;94.21487603;5.785123967;59.21500977;40.78499023;78.57142857;21.42857143
Dadra & Nagar Haveli;5;63;2022-05-20T00:01:11;2022-05-20T00:01:11;math;32.65572541;25.62849553;40.38299026;40.51724138;92.4518934;7.5481066;99.35682327;0.643176734;84.03608187;15.96391813;82.75862069;17.24137931
Dadra & Nagar Haveli;8;100;2022-05-20T00:01:11;2022-05-20T00:01:11;language;46.38174597;53.78040763;64.77326127;56.23293173;80.58326219;19.41673781;77.15976331;22.84023669;44.32961858;55.67038142;76.2248996;23.7751004
Dadra & Nagar Haveli;8;100;2022-05-20T00:01:11;2022-05-20T00:01:11;math;29.65500555;29.44156805;36.71331798;32.23895582;86.33316172;13.66683828;93.86094675;6.139053254;74.63894472;25.36105528;88.85542169;11.14457831
Dadra & Nagar Haveli;8;100;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.27014305;34.99859115;44.87804413;32.1356856;90.90944557;9.090554428;92.98393914;7.016060862;61.82529441;38.17470559;97.20309811;2.796901893
Dadra & Nagar Haveli;8;100;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;34.60363201;35.55161078;39.9275328;36.28246319;88.61127691;11.38872309;86.03550296;13.96449704;87.3850166;12.6149834;97.38955823;2.610441767
Dadra & Nagar Haveli;10;137;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;30.737858;36.678947;65.29596;54.8423;64.755;35.245003;53.39064;46.60936;10.320986;89.679016;20.77922;79.22078
Dadra & Nagar Haveli;10;137;2022-05-20T00:01:11;2022-05-20T00:01:11;math;25.009457;24.264374;34.217728;32.486084;95.02353;4.976474;100;0;69.43996;30.560043;70.88744;29.112555
Dadra & Nagar Haveli;10;137;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;33.872066;42.43461;44.76623;46.536797;97.31763;2.6823742;98.47418;1.5258216;85.16828;14.8317175;91.666664;8.333333
Dadra & Nagar Haveli;10;137;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;28.731796;27.280348;44.42156;38.735313;99.55168;0.4483188;100;0;76.047386;23.952612;78.8961;21.103895
Dadra & Nagar Haveli;10;137;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;30.589323;36.653496;48.149723;37.773655;98.87742;1.1225783;96.713615;3.286385;66.84572;33.15428;79.11256;20.887445
