state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Andhra Pradesh;3;28;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;51.78044233;53.37193146;0;65.3977187;34.6022813;63.28895917;36.71104083
Andhra Pradesh;3;28;2022-05-20T00:01:10;2022-05-20T00:01:10;language;55.52166309;57.65923966;0;70.81705342;29.18294658;68.12674137;31.87325863
Andhra Pradesh;3;28;2022-05-20T00:01:10;2022-05-20T00:01:10;math;53.07288445;54.34614675;0;63.79038942;36.20961058;61.74487627;38.25512373
Andhra Pradesh;5;65;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;41.42654271;43.72914902;0;80.34531004;19.65468996;77.70003754;22.29996246
Andhra Pradesh;5;65;2022-05-20T00:01:11;2022-05-20T00:01:11;language;45.84064976;49.08959308;0;73.94593091;26.05406909;68.59286372;31.40713628
Andhra Pradesh;5;65;2022-05-20T00:01:11;2022-05-20T00:01:11;math;39.5622645;39.79315856;0;81.57234097;18.42765903;81.19945459;18.80054541
Andhra Pradesh;8;102;2022-05-20T00:01:11;2022-05-20T00:01:11;language;47.73268003;50.97960334;0;75.98279495;24.01720505;69.81865851;30.18134149
Andhra Pradesh;8;102;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.26742671;35.01139702;0;79.97731709;20.02268291;76.92610169;23.07389831
Andhra Pradesh;8;102;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;35.69640273;35.6367546;0;81.67548986;18.32451014;81.51698046;18.48301954
Andhra Pradesh;8;102;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;34.67468966;35.03097716;0;89.63542775;10.36457225;89.5282848;10.4717152
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;47.785313;49.43591;0;31.470644;68.52936;26.553782;73.44622
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;math;32.376064;30.864222;0;77.877716;22.122282;80.58771;19.412289
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;37.53635;39.430367;0;97.31968;2.680323;96.86167;3.1383317
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;34.179436;35.18755;0;93.892075;6.1079235;93.33425;6.665747
Andhra Pradesh;10;139;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.919;36.941353;0;86.64097;13.359033;86.3089;13.691097
