state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
West Bengal;3;19;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;60.25409768;61.43947832;0;50.55891526;49.44108474;48.23639726;51.76360274
West Bengal;3;19;2022-05-20T00:01:10;2022-05-20T00:01:10;language;66.24053572;68.26124063;0;53.09762441;46.90237559;49.77750619;50.22249381
West Bengal;3;19;2022-05-20T00:01:10;2022-05-20T00:01:10;math;59.96661625;59.91486215;0;51.64497133;48.35502867;51.63854596;48.36145404
West Bengal;5;56;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;52.10193518;51.73808692;0;61.03630489;38.96369511;61.7254178;38.2745822
West Bengal;5;56;2022-05-20T00:01:11;2022-05-20T00:01:11;language;58.7647516;59.67083869;0;52.08291769;47.91708231;49.8842324;50.1157676
West Bengal;5;56;2022-05-20T00:01:11;2022-05-20T00:01:11;math;46.29306456;44.24002172;0;71.60473211;28.39526789;74.17702976;25.82297024
West Bengal;8;93;2022-05-20T00:01:11;2022-05-20T00:01:11;language;57.43714413;56.38320173;0;55.29939184;44.70060816;56.89171723;43.10828277
West Bengal;8;93;2022-05-20T00:01:11;2022-05-20T00:01:11;math;38.74723216;35.48546749;0;67.85299928;32.14700072;75.12457086;24.87542914
West Bengal;8;93;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;44.65122642;40.74657942;0;58.33807666;41.66192334;67.60665002;32.39334998
West Bengal;8;93;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;43.57300855;41.10940109;0;69.38854814;30.61145186;76.92384651;23.07615349
West Bengal;10;130;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;45.667007;42.88786;0;35.4503;64.5497;40.170166;59.829834
West Bengal;10;130;2022-05-20T00:01:11;2022-05-20T00:01:11;math;32.48908;29.34533;0;77.34141;22.65859;83.75587;16.244131
West Bengal;10;130;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;43.237663;43.19715;0;86.277054;13.722942;86.54193;13.458068
West Bengal;10;130;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;36.477165;34.16254;0;89.951645;10.048353;92.88973;7.11027
West Bengal;10;130;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.68843;36.412956;0;82.99475;17.005247;86.34117;13.658832
