state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Uttar Pradesh;3;9;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;53.94968949;54.08779211;0;61.3053807;38.6946193;60.46008616;39.53991384
Uttar Pradesh;3;9;2022-05-20T00:01:10;2022-05-20T00:01:10;language;57.39694847;58.30967622;0;68.24819286;31.75180714;66.57261126;33.42738874
Uttar Pradesh;3;9;2022-05-20T00:01:10;2022-05-20T00:01:10;math;53.74361091;53.53517088;0;62.49223664;37.50776336;62.50477848;37.49522152
Uttar Pradesh;5;46;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;46.17366506;46.49350239;0;71.09673303;28.90326697;69.83219655;30.16780345
Uttar Pradesh;5;46;2022-05-20T00:01:11;2022-05-20T00:01:11;language;51.74033644;52.89349704;0;64.93028842;35.06971158;61.98668502;38.01331498
Uttar Pradesh;5;46;2022-05-20T00:01:11;2022-05-20T00:01:11;math;41.68567031;40.78231315;0;77.78490017;22.21509983;78.08929848;21.91070152
Uttar Pradesh;8;83;2022-05-20T00:01:11;2022-05-20T00:01:11;language;47.36351266;46.46002726;0;76.11067485;23.88932515;76.56326717;23.43673283
Uttar Pradesh;8;83;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.17603276;32.02638113;0;75.40741599;24.59258401;78.23705887;21.76294113
Uttar Pradesh;8;83;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;36.63941875;34.08608793;0;77.74501232;22.25498768;81.9236817;18.0763183
Uttar Pradesh;8;83;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.79867697;35.88057183;0;84.3104651;15.6895349;85.34301365;14.65698635
Uttar Pradesh;10;120;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;35.429432;33.558735;0;55.998634;44.001366;59.318714;40.681286
Uttar Pradesh;10;120;2022-05-20T00:01:11;2022-05-20T00:01:11;math;30.738153;28.40175;0;80.54884;19.451153;85.082634;14.917362
Uttar Pradesh;10;120;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;39.530502;37.506557;0;91.59402;8.405985;92.583496;7.4165034
Uttar Pradesh;10;120;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.187412;30.704184;0;95.1231;4.8768997;96.729996;3.2700064
Uttar Pradesh;10;120;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;33.55816;31.73816;0;91.369255;8.630744;93.93125;6.068751
