state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Karnataka;3;29;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;63.25908418;59.03292705;53.78249054;52.10104748;45.78947488;54.21052512;51.58742316;48.41257684;62.28071299;37.71928701;65.00765136;34.99234864
Karnataka;3;29;2022-05-20T00:01:10;2022-05-20T00:01:10;language;67.45654721;63.14890878;57.78931372;55.83772299;54.71294155;45.28705845;57.22488359;42.77511641;66.61748342;33.38251658;67.26202043;32.73797957
Karnataka;3;29;2022-05-20T00:01:10;2022-05-20T00:01:10;math;62.5696506;58.52271189;53.00403464;49.47767401;47.81700637;52.18299363;52.59571955;47.40428045;63.89033606;36.10966394;72.10484641;27.89515359
Karnataka;5;66;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;49.43679003;44.64676715;43.50133043;50.6005458;63.36199398;36.63800602;73.18618371;26.81381629;78.4197006;21.5802994;64.44100254;35.55899746
Karnataka;5;66;2022-05-20T00:01:11;2022-05-20T00:01:11;language;60.66472455;56.00602132;53.01989842;59.61182298;49.12277932;50.87722068;56.29024982;43.70975018;61.91719651;38.08280349;51.29909057;48.70090943
Karnataka;5;66;2022-05-20T00:01:11;2022-05-20T00:01:11;math;48.08479529;44.74492591;39.67833154;44.58028886;65.2778694;34.7221306;71.98555085;28.01444915;83.9917143;16.0082857;75.47673494;24.52326506
Karnataka;8;103;2022-05-20T00:01:11;2022-05-20T00:01:11;language;47.36648017;48.1311539;57.85356411;57.5734854;78.55873598;21.44126402;76.29713711;23.70286289;58.56978373;41.43021627;58.90888346;41.09111654
Karnataka;8;103;2022-05-20T00:01:11;2022-05-20T00:01:11;math;35.55968417;33.53970335;34.11656219;35.77185522;72.13785867;27.86214133;77.94163497;22.05836503;80.68467767;19.31532233;77.39257859;22.60742141
Karnataka;8;103;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;38.17768412;37.08777971;41.12857032;43.15527243;75.57083369;24.42916631;78.1208083;21.8791917;69.92813277;30.07186723;65.78156317;34.21843683
Karnataka;8;103;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;41.0345964;38.8313324;39.24181764;39.27909252;75.82521748;24.17478252;81.08584629;18.91415371;83.56562407;16.43437593;81.98312083;18.01687917
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;39.685097;40.529087;55.194614;59.662594;43.998226;56.001774;42.085144;57.914856;19.610165;80.38983;15.717908;84.28209
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;math;32.61284;29.84925;30.599817;37.691784;73.618706;26.38129;81.338646;18.661358;82.09177;17.908234;63.751648;36.248352
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;35.260635;35.057156;35.020275;37.03229;98.797455;1.2025476;99.3226;0.6773983;99.11475;0.8852486;98.01864;1.98136
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;33.30484;33.174614;37.09935;43.66824;93.65565;6.3443527;94.96864;5.0313587;90.47822;9.521785;73.58582;26.414179
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.48267;36.149517;40.032864;47.732388;86.10463;13.89537;91.14723;8.85277;81.76076;18.239243;62.048927;37.951073
