state_name;grade;id;created_at;updated_at;subject;state_average;national_average;state_average_scaled_2021;state_average_scaled_2017;below_basic;basic;proficient;advanced
Haryana;3;6;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;53.70139607;57.41111026;300;313;24.14831618;40.91029891;28.0322375;6.909147402
Haryana;3;6;2022-05-20T00:01:10;2022-05-20T00:01:10;language;58.41646372;61.88003463;315;329;33.81425711;34.71763372;22.39610816;9.072001002
Haryana;3;6;2022-05-20T00:01:10;2022-05-20T00:01:10;math;54.21498271;56.94394351;299;307;23.86027656;40.73374648;27.88638886;7.5195881
Haryana;5;43;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;48.3069663;48.48748114;283;298;31.76424313;39.77465936;24.03584793;4.425249585
Haryana;5;43;2022-05-20T00:01:11;2022-05-20T00:01:11;language;56.23599729;55.19833154;312;310;17.05994836;40.43662215;33.8168815;8.686547996
Haryana;5;43;2022-05-20T00:01:11;2022-05-20T00:01:11;math;43.91148717;43.71621283;286;294;30.10785841;47.04858126;19.00353823;3.840022099
Haryana;8;80;2022-05-20T00:01:11;2022-05-20T00:01:11;language;61.91396018;52.97309821;325;305;9.429148608;41.42163689;29.07643976;20.07277474
Haryana;8;80;2022-05-20T00:01:11;2022-05-20T00:01:11;math;41.9131495;36.02218948;272;256;16.55772997;45.02387961;26.73273807;11.68565234
Haryana;8;80;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;44.9247451;39.38511521;268;268;23.78424882;37.211483;25.47896378;13.5253044
Haryana;8;80;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;43.0948159;39.33958349;268;273;28.3545064;46.37394216;14.8502599;10.42129155
Haryana;10;117;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;52.85231;43.18472;304;239;11.273827;10.431844;46.816986;31.477345
Haryana;10;117;2022-05-20T00:01:11;2022-05-20T00:01:11;math;37.875046;32.09475;242;244;20.317064;43.06122;26.049145;10.572574
Haryana;10;117;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;48.623238;41.25734;284;253;33.57379;44.548313;20.759975;1.1179198
Haryana;10;117;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;40.453964;34.924866;230;241;57.285408;23.572004;16.62375;2.5188384
Haryana;10;117;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;43.759773;37.30951;254;245;46.741074;25.680107;21.943508;5.635312
