state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Tamil Nadu;3;33;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;55.84381832;57.01703345;0;58.60710788;41.39289212;57.41469968;42.58530032
Tamil Nadu;3;33;2022-05-20T00:01:10;2022-05-20T00:01:10;language;59.91341832;61.42724564;0;64.17265915;35.82734085;62.45778349;37.54221651
Tamil Nadu;3;33;2022-05-20T00:01:10;2022-05-20T00:01:10;math;55.24624775;56.33541619;0;61.27351204;38.72648796;58.78225308;41.21774692
Tamil Nadu;5;70;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;44.04993572;46.54711579;0;74.70439758;25.29560242;71.36183737;28.63816263
Tamil Nadu;5;70;2022-05-20T00:01:11;2022-05-20T00:01:11;language;48.15356215;51.52877886;0;69.93571743;30.06428257;64.52122454;35.47877546
Tamil Nadu;5;70;2022-05-20T00:01:11;2022-05-20T00:01:11;math;40.91809538;42.01629405;0;79.12832289;20.87167711;77.82550343;22.17449657
Tamil Nadu;8;107;2022-05-20T00:01:11;2022-05-20T00:01:11;language;41.33933042;49.63718474;0;84.91414227;15.08585773;74.05543547;25.94456453
Tamil Nadu;8;107;2022-05-20T00:01:11;2022-05-20T00:01:11;math;29.5255363;30.41058369;0;90.84889932;9.15110068;88.83355324;11.16644676
Tamil Nadu;8;107;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;33.20532094;35.00131433;0;87.3215728;12.6784272;84.85486497;15.14513503
Tamil Nadu;8;107;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;32.51223389;34.8178597;0;92.937298;7.062702001;91.16920847;8.830791531
Tamil Nadu;10;144;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;39.425793;45.403767;0;48.464012;51.535988;33.607147;66.39285
Tamil Nadu;10;144;2022-05-20T00:01:11;2022-05-20T00:01:11;math;27.10876;26.882397;0;91.43276;8.567236;92.26531;7.73469
Tamil Nadu;10;144;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;36.747463;40.87407;0;96.84218;3.1578197;94.50326;5.496746
Tamil Nadu;10;144;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;31.950855;33.68255;0;97.82121;2.178787;97.34001;2.6599922
Tamil Nadu;10;144;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;33.911186;36.41987;0;92.95897;7.04103;92.050934;7.9490685
