state_name;grade;id;created_at;updated_at;subject;urban;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban_basic_and_below_basic;urban_proficient_and_advance
Assam;3;18;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;56.21164741;61.3888266;48.86063296;51.13936704;58.66885828;41.33114172
Assam;3;18;2022-05-20T00:01:10;2022-05-20T00:01:10;language;59.99887104;63.90313448;57.37599292;42.62400708;62.14735139;37.85264861
Assam;3;18;2022-05-20T00:01:10;2022-05-20T00:01:10;math;54.81644206;61.69591451;48.73819243;51.26180757;63.92156888;36.07843112
Assam;5;55;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;54.94254665;51.38130235;62.14507891;37.85492109;57.10751827;42.89248173
Assam;5;55;2022-05-20T00:01:11;2022-05-20T00:01:11;language;63.14959204;54.94989267;59.21654981;40.78345019;43.33054731;56.66945269
Assam;5;55;2022-05-20T00:01:11;2022-05-20T00:01:11;math;48.09450367;46.40249412;70.49235219;29.50764781;68.79550353;31.20449647
Assam;8;92;2022-05-20T00:01:11;2022-05-20T00:01:11;language;59.56477043;45.5677252;79.22570117;20.77429883;54.33923644;45.66076356
Assam;8;92;2022-05-20T00:01:11;2022-05-20T00:01:11;math;37.12068742;35.75529413;71.73575158;28.26424842;70.33184663;29.66815337
Assam;8;92;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;43.91898738;36.81934836;77.50407363;22.49592637;62.79753159;37.20246841
Assam;8;92;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;42.76956577;39.10858285;78.79677774;21.20322226;74.61255776;25.38744224
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;51.181313;38.656868;49.706497;50.293503;30.512854;69.487144
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;math;33.637;31.787355;76.17363;23.826366;73.14167;26.858326
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;41.555603;37.83727;94.7252;5.274801;89.44882;10.551177
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;37.713104;33.39977;93.566765;6.433233;85.3901;14.609901
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;40.704094;34.22343;91.27242;8.727576;77.888756;22.111246
