state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Karnataka;3;29;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;58.6003661;58.7487863;58.25166503;58.93713921;53.3620415;46.6379585;53.58907665;46.41092335;54.25708286;45.74291714;53.28442021;46.71557979
Karnataka;3;29;2022-05-20T00:01:10;2022-05-20T00:01:10;language;63.27948335;62.38845578;62.275262;63.04049671;58.12131009;41.87868991;62.00184917;37.99815083;60.41611299;39.58388701;57.43977776;42.56022224
Karnataka;3;29;2022-05-20T00:01:10;2022-05-20T00:01:10;math;58.32852077;57.08870676;57.77812508;56.76911989;54.78494077;45.21505923;56.14360254;43.85639746;55.20553898;44.79446102;59.02262746;40.97737254
Karnataka;5;66;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;45.86748221;45.73784904;45.7926773;49.75730585;70.19985949;29.80014051;71.18063834;28.81936166;72.10585053;27.89414947;67.10673457;32.89326543
Karnataka;5;66;2022-05-20T00:01:11;2022-05-20T00:01:11;language;56.45559329;57.73591937;56.19945171;60.87073027;55.44153247;44.55846753;54.31813157;45.68186843;56.76887886;43.23112114;48.64659207;51.35340793
Karnataka;5;66;2022-05-20T00:01:11;2022-05-20T00:01:11;math;44.24915313;45.24798783;44.06234351;45.14755955;71.99983934;28.00016066;71.63761487;28.36238513;74.27650485;25.72349515;75.18457877;24.81542123
Karnataka;8;103;2022-05-20T00:01:11;2022-05-20T00:01:11;language;46.25010771;45.43871983;52.02932903;60.48707264;79.89312233;20.10687767;81.15697157;18.84302843;69.93392488;30.06607512;52.78915982;47.21084018
Karnataka;8;103;2022-05-20T00:01:11;2022-05-20T00:01:11;math;33.04013267;32.6589499;34.84094235;35.99795345;79.21889452;20.78110548;80.68525552;19.31474448;76.01991199;23.98008801;75.75298284;24.24701716
Karnataka;8;103;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;36.35883445;35.59587574;39.28530502;44.17647388;79.80368453;20.19631547;81.16874565;18.83125435;73.63280859;26.36719141;63.28152428;36.71847572
Karnataka;8;103;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.12560327;37.98282489;40.01245975;41.63397986;81.47314963;18.52685037;82.45343844;17.54656156;80.18214515;19.81785485;77.45170745;22.54829255
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;40.66295;39.64052;45.636284;55.945415;41.994328;58.005672;43.98592;56.01408;33.476547;66.52345;23.7229;76.2771
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;math;30.203146;31.209604;31.78082;33.209255;80.60582;19.39418;77.36698;22.63302;77.046745;22.953253;75.46641;24.53359
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;34.050068;33.78489;35.933044;34.885868;99.22693;0.7730745;99.111755;0.8882418;98.86081;1.1391877;99.14827;0.8517331
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.816597;32.26229;35.025978;39.502224;94.25031;5.7496867;95.81778;4.182222;92.546265;7.4537363;83.53476;16.46524
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.839497;36.818504;38.261017;43.07876;88.06973;11.930265;86.90276;13.09724;85.87567;14.124327;73.40124;26.59876
