state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Punjab;3;3;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;68.0653539;71.16558486;0;40.38392015;59.61607985;34.17718665;65.82281335
Punjab;3;3;2022-05-20T00:01:10;2022-05-20T00:01:10;language;72.43118044;77.03642887;0;43.93914302;56.06085698;37.1752301;62.8247699
Punjab;3;3;2022-05-20T00:01:10;2022-05-20T00:01:10;math;68.94467569;70.93200577;0;40.12364737;59.87635263;35.74795302;64.25204698
Punjab;5;40;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;57.63306549;61.14954576;0;54.33713982;45.66286018;48.01696448;51.98303552
Punjab;5;40;2022-05-20T00:01:11;2022-05-20T00:01:11;language;66.60186778;70.99931343;0;41.28042283;58.71957717;32.24322524;67.75677476
Punjab;5;40;2022-05-20T00:01:11;2022-05-20T00:01:11;math;56.68424928;57.59727979;0;55.30360548;44.69639452;54.98530305;45.01469695
Punjab;8;77;2022-05-20T00:01:11;2022-05-20T00:01:11;language;63.55159957;69.88480646;0;48.17810949;51.82189051;33.57013145;66.42986855
Punjab;8;77;2022-05-20T00:01:11;2022-05-20T00:01:11;math;47.33574538;51.83454903;0;53.10837982;46.89162018;44.51424813;55.48575187
Punjab;8;77;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;48.71790949;51.47289164;0;51.73675183;48.26324817;46.23461249;53.76538751
Punjab;8;77;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;46.85144022;50.52664643;0;66.87324293;33.12675707;59.95974755;40.04025245
Punjab;10;114;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;59.25193;64.95757;0;14.425115;85.57488;6.352654;93.64735
Punjab;10;114;2022-05-20T00:01:11;2022-05-20T00:01:11;math;44.94967;47.703194;0;50.22281;49.77719;46.06392;53.93608
Punjab;10;114;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;47.89406;52.095848;0;81.54159;18.458408;75.08653;24.913465
Punjab;10;114;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;44.510357;47.889706;0;74.01003;25.989967;67.38573;32.614273
Punjab;10;114;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;46.499264;49.40285;0;66.37243;33.627567;60.498474;39.501526
