state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Gujarat;3;24;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;62.75077292;59.86858872;58.58527565;54.10580166;46.94021165;53.05978835;51.7641523;48.2358477;55.83234967;44.16765033;62.85221087;37.14778913
Gujarat;3;24;2022-05-20T00:01:10;2022-05-20T00:01:10;language;67.30386077;63.60532776;64.40910525;57.96661676;56.93310828;43.06689172;59.27729794;40.72270206;59.32044486;40.67955514;70.3872725;29.6127275
Gujarat;3;24;2022-05-20T00:01:10;2022-05-20T00:01:10;math;60.75063749;58.25993631;57.80174594;52.33050487;52.4566478;47.5433522;55.00665407;44.99334593;57.70812302;42.29187698;68.76613578;31.23386422
Gujarat;5;61;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;50.88803686;50.51295121;48.53574198;49.74439941;63.20031923;36.79968077;65.92906431;34.07093569;72.4544419;27.5455581;67.44113578;32.55886422
Gujarat;5;61;2022-05-20T00:01:11;2022-05-20T00:01:11;language;54.85435082;54.82089165;54.91541207;58.63834851;61.82981244;38.17018756;61.97941638;38.02058362;61.36601453;38.63398547;52.00682649;47.99317351
Gujarat;5;61;2022-05-20T00:01:11;2022-05-20T00:01:11;math;46.52087522;45.05825158;42.51741999;47.28731183;71.22038869;28.77961131;73.61203756;26.38796244;80.85756381;19.14243619;71.18297929;28.81702071
Gujarat;8;98;2022-05-20T00:01:11;2022-05-20T00:01:11;language;53.07468042;53.86133752;60.43258851;59.22601165;68.95065376;31.04934624;67.59408914;32.40591086;54.95611943;45.04388057;60.17631496;39.82368504
Gujarat;8;98;2022-05-20T00:01:11;2022-05-20T00:01:11;math;37.0614382;35.66187483;34.65206385;37.15374972;68.73471273;31.26528727;74.13899818;25.86100182;79.53883396;20.46116604;71.69115334;28.30884666
Gujarat;8;98;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;40.14707757;38.52527564;41.32614066;43.45092365;70.53725926;29.46274074;75.48815832;24.51184168;70.64894156;29.35105844;64.77354648;35.22645352
Gujarat;8;98;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;40.33749205;38.19689125;38.93537028;40.08632717;76.40228404;23.59771596;84.47579415;15.52420585;86.13114895;13.86885105;80.08094148;19.91905852
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;33.771816;37.436195;48.236984;50.282055;57.821213;42.178787;47.402454;52.597546;29.299374;70.70062;27.252289;72.74771
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;math;26.505209;28.624853;31.767078;34.522972;94.185234;5.8147683;88.106346;11.893656;80.64558;19.354427;70.62262;29.37738
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;38.709404;41.774338;45.14318;41.653957;96.51942;3.4805858;92.687775;7.312227;88.49608;11.503922;88.425095;11.574905
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;29.625607;32.213795;36.733097;38.52157;99.23602;0.7639802;97.579155;2.420847;91.34566;8.654345;84.963554;15.036445
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;33.572178;35.560925;41.37545;43.182087;94.83977;5.1602306;91.886635;8.113363;79.53272;20.46728;74.16781;25.832191
