state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Uttar Pradesh;3;9;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;54.96394329;46.97324391;55.45477185;46.06541861;58.6462453;41.3537547;69.97546902;30.02453098;60.0419851;39.9580149;74.50738936;25.49261064
Uttar Pradesh;3;9;2022-05-20T00:01:10;2022-05-20T00:01:10;language;58.46588748;50.95416789;59.66572679;50.03585815;66.62430082;33.37569918;74.85037436;25.14962564;65.61459723;34.38540277;76.12054567;23.87945433
Uttar Pradesh;3;9;2022-05-20T00:01:10;2022-05-20T00:01:10;math;54.39304612;46.47444555;55.18157262;47.03929795;61.12368957;38.87631043;71.43048267;28.56951733;60.79818581;39.20181419;73.67239803;26.32760197
Uttar Pradesh;5;46;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;49.26618902;39.10288632;44.64771758;44.51817988;63.18425635;36.81574365;80.5796868;19.4203132;75.81692151;24.18307849;77.1665585;22.8334415
Uttar Pradesh;5;46;2022-05-20T00:01:11;2022-05-20T00:01:11;language;53.71269201;44.52334469;52.32168955;51.21823093;60.41890723;39.58109277;74.67341259;25.32658741;64.54489384;35.45510616;65.72596184;34.27403816
Uttar Pradesh;5;46;2022-05-20T00:01:11;2022-05-20T00:01:11;math;44.0927089;33.90467321;39.40141119;41.3930047;72.3820453;27.6179547;86.4484247;13.5515753;82.04123287;17.95876713;81.51356258;18.48643742
Uttar Pradesh;8;83;2022-05-20T00:01:11;2022-05-20T00:01:11;language;45.16004249;41.21138103;50.77778396;61.44993365;78.41473516;21.58526484;85.32475435;14.67524565;70.92528344;29.07471656;50.58860204;49.41139796
Uttar Pradesh;8;83;2022-05-20T00:01:11;2022-05-20T00:01:11;math;35.8517229;28.61795329;33.70722937;41.66010711;67.89255303;32.10744697;86.33503674;13.66496326;77.18239364;22.81760636;61.59507508;38.40492492
Uttar Pradesh;8;83;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;36.24833684;31.15131986;36.77858762;45.57270838;74.78318208;25.21681792;88.90509965;11.09490035;78.74732814;21.25267186;58.04375289;41.95624711
Uttar Pradesh;8;83;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.31450753;32.91872965;37.13763696;40.68250351;77.22953777;22.77046223;90.88396453;9.116035468;85.99058466;14.00941534;77.53654297;22.46345703
Uttar Pradesh;10;120;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;31.473392;31.417244;35.513012;57.616768;65.111015;34.888985;62.90026;37.09974;55.89565;44.10435;14.681845;85.31815
Uttar Pradesh;10;120;2022-05-20T00:01:11;2022-05-20T00:01:11;math;26.441744;28.978912;29.601652;39.274906;89.971176;10.028828;84.86136;15.138643;82.41143;17.58857;57.11921;42.88079
Uttar Pradesh;10;120;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;35.77199;37.17638;38.795303;52.814686;95.03135;4.968651;94.49304;5.5069575;91.56051;8.439488;67.82038;32.17962
Uttar Pradesh;10;120;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;29.036139;30.240269;31.743294;43.72386;98.03402;1.9659804;98.20193;1.7980759;95.3633;4.636705;75.92797;24.072033
Uttar Pradesh;10;120;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;31.349155;31.185402;32.89129;46.39372;94.48899;5.511007;95.61713;4.382871;92.01617;7.983834;67.324486;32.675514
