state_name;grade;id;created_at;updated_at;subject;urban;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban_basic_and_below_basic;urban_proficient_and_advance
Uttar Pradesh;3;9;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;51.9554166;54.56840956;59.79579373;40.20420627;64.97827162;35.02172838
Uttar Pradesh;3;9;2022-05-20T00:01:10;2022-05-20T00:01:10;language;56.0435441;58.32885122;66.86960318;33.13039682;69.4917633;30.5082367
Uttar Pradesh;3;9;2022-05-20T00:01:10;2022-05-20T00:01:10;math;51.03180183;54.33896302;61.23593929;38.76406071;67.21219329;32.78780671
Uttar Pradesh;5;46;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;44.4737573;46.8166702;69.2657387;30.7342613;75.09753288;24.90246712
Uttar Pradesh;5;46;2022-05-20T00:01:11;2022-05-20T00:01:11;language;51.76488374;52.44767023;63.28613229;36.71386771;64.26325429;35.73674571
Uttar Pradesh;5;46;2022-05-20T00:01:11;2022-05-20T00:01:11;math;38.91211688;41.85570565;76.61751562;23.38248438;82.95099715;17.04900285
Uttar Pradesh;8;83;2022-05-20T00:01:11;2022-05-20T00:01:11;language;51.62750713;45.54596816;78.55858706;21.44141294;68.57628073;31.42371927
Uttar Pradesh;8;83;2022-05-20T00:01:11;2022-05-20T00:01:11;math;32.84980921;33.1348271;75.9912119;24.0087881;79.91537917;20.08462083
Uttar Pradesh;8;83;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;36.68934284;34.93400174;80.32116962;19.67883038;78.41462583;21.58537417
Uttar Pradesh;8;83;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.41829405;36.30297023;84.23966034;15.76033966;86.92183933;13.07816067
Uttar Pradesh;10;120;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;40.071228;32.695717;61.38786;38.61214;46.011585;53.988415
Uttar Pradesh;10;120;2022-05-20T00:01:11;2022-05-20T00:01:11;math;30.15978;29.290268;83.31957;16.68043;81.804855;18.195147
Uttar Pradesh;10;120;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;41.66121;37.469036;93.240486;6.759513;88.46072;11.539283
Uttar Pradesh;10;120;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;33.448082;30.768026;96.80894;3.191065;93.27131;6.7286925
Uttar Pradesh;10;120;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;34.92599;31.867949;94.00233;5.9976764;88.617165;11.382834
