state_name;grade;id;created_at;updated_at;subject;urban;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban_basic_and_below_basic;urban_proficient_and_advance
Delhi;3;7;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;47.87481779;40.53183332;82.72774943;17.27225057;72.75283431;27.24716569
Delhi;3;7;2022-05-20T00:01:10;2022-05-20T00:01:10;language;51.88790521;43.38501838;84.31184908;15.68815092;73.75363201;26.24636799
Delhi;3;7;2022-05-20T00:01:10;2022-05-20T00:01:10;math;46.73434496;37.90418904;85.40416218;14.59583782;75.17493781;24.82506219
Delhi;5;44;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;44.56350474;38.2787721;84.73297297;15.26702703;75.9987662;24.0012338
Delhi;5;44;2022-05-20T00:01:11;2022-05-20T00:01:11;language;52.45278963;42.87974397;77.77587548;22.22412452;63.1422446;36.8577554
Delhi;5;44;2022-05-20T00:01:11;2022-05-20T00:01:11;math;38.22419315;34.31340469;90.12636221;9.873637789;84.86682793;15.13317207
Delhi;8;81;2022-05-20T00:01:11;2022-05-20T00:01:11;language;57.91291318;56.71890761;60.01588888;39.98411112;58.57661169;41.42338831
Delhi;8;81;2022-05-20T00:01:11;2022-05-20T00:01:11;math;35.84375395;31.52406286;85.3479395;14.6520605;75.52024345;24.47975655
Delhi;8;81;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;41.64271067;40.70444451;66.91041277;33.08958723;68.53108787;31.46891213
Delhi;8;81;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;39.194784;38.73274576;83.25994339;16.74005661;82.28822954;17.71177046
Delhi;10;118;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;58.353516;50.55858;24.074808;75.92519;16.245739;83.75426
Delhi;10;118;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.817337;33.752995;72.82166;27.178335;70.47468;29.525324
Delhi;10;118;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;48.375927;45.56742;90.0125;9.987504;77.89238;22.107616
Delhi;10;118;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;40.840836;35.168304;92.55395;7.4460554;80.80324;19.196764
Delhi;10;118;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;44.992302;40.079914;83.16967;16.830328;68.7589;31.241095
