state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Kerala;3;32;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;61.50079959;64.16393816;0;51.24289427;48.75710573;46.32168136;53.67831864
Kerala;3;32;2022-05-20T00:01:10;2022-05-20T00:01:10;language;67.77110349;71.23614802;0;52.54458713;47.45541287;47.17159474;52.82840526
Kerala;3;32;2022-05-20T00:01:10;2022-05-20T00:01:10;math;59.74969507;60.86591316;0;56.61936731;43.38063269;55.53791555;44.46208445
Kerala;5;69;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;46.62582776;49.48441015;0;74.56170254;25.43829746;70.81464479;29.18535521
Kerala;5;69;2022-05-20T00:01:11;2022-05-20T00:01:11;language;53.79955918;59.5687455;0;61.37251713;38.62748287;51.045109;48.954891
Kerala;5;69;2022-05-20T00:01:11;2022-05-20T00:01:11;math;40.83782281;41.58926034;0;82.48901858;17.51098142;83.49587981;16.50412019
Kerala;8;106;2022-05-20T00:01:11;2022-05-20T00:01:11;language;51.65971006;62.15539291;0;69.6159903;30.3840097;51.72913486;48.27086514
Kerala;8;106;2022-05-20T00:01:11;2022-05-20T00:01:11;math;30.55175223;31.21059607;0;88.79907198;11.20092802;87.59398372;12.40601628
Kerala;8;106;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;39.17028583;42.0577967;0;74.97459044;25.02540956;68.7851679;31.2148321
Kerala;8;106;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;35.75087752;38.61962864;0;87.18807147;12.81192853;83.97785619;16.02214381
Kerala;10;143;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;46.090767;55.833042;0;37.596146;62.403854;18.4291;81.5709
Kerala;10;143;2022-05-20T00:01:11;2022-05-20T00:01:11;math;28.347372;29.674032;0;89.35007;10.649936;86.26314;13.736859
Kerala;10;143;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;43.037663;51.296383;0;90.42038;9.579621;80.15707;19.842937
Kerala;10;143;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;33.898937;36.893425;0;93.788124;6.211878;91.69156;8.308444
Kerala;10;143;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.971527;41.29837;0;85.85426;14.145738;82.04234;17.957655
