state_name;grade;id;created_at;updated_at;subject;urban;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban_basic_and_below_basic;urban_proficient_and_advance
Karnataka;3;29;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;54.58833095;60.66768231;50.0884129;49.9115871;60.25428213;39.74571787
Karnataka;3;29;2022-05-20T00:01:10;2022-05-20T00:01:10;language;58.5844517;64.79709673;56.99532623;43.00467377;64.96633727;35.03366273
Karnataka;3;29;2022-05-20T00:01:10;2022-05-20T00:01:10;math;53.48809936;60.11342514;51.33703564;48.66296436;62.96386898;37.03613102
Karnataka;5;66;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;44.37351208;48.26142377;66.89521663;33.10478337;75.146248;24.853752
Karnataka;5;66;2022-05-20T00:01:11;2022-05-20T00:01:11;language;54.36617536;59.33277509;51.59309873;48.40690127;59.21735731;40.78264269
Karnataka;5;66;2022-05-20T00:01:11;2022-05-20T00:01:11;math;41.47823085;46.88469568;69.03136189;30.96863811;79.01277582;20.98722418
Karnataka;8;103;2022-05-20T00:01:11;2022-05-20T00:01:11;language;52.69237568;50.49166045;72.56266586;27.43733414;67.94672809;32.05327191
Karnataka;8;103;2022-05-20T00:01:11;2022-05-20T00:01:11;math;33.57251055;35.49640807;73.5178813;26.4821187;80.20575031;19.79424969
Karnataka;8;103;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;39.06356001;39.19298105;73.37662763;26.62337237;74.34833975;25.65166025
Karnataka;8;103;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.60993367;40.82017442;77.21609837;22.78390163;83.18392503;16.81607497
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;48.723526;42.920593;38.797638;61.202362;29.991312;70.00869
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;math;30.786207;32.514225;74.48483;25.51517;80.38056;19.61944
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;34.441082;36.034344;98.950356;1.0496447;99.03258;0.9674234
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;35.577152;34.574306;92.3106;7.6893964;91.1992;8.800796
Karnataka;10;140;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.638;38.511524;84.39908;15.600922;84.64186;15.35814
