state_name;grade;id;created_at;updated_at;subject;state_average;national_average;state_average_scaled_2021;state_average_scaled_2017;below_basic;basic;proficient;advanced
Bihar;3;10;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;54.37392321;57.41111026;301;317;26.36658634;33.2434214;31.6717135;8.718278763
Bihar;3;10;2022-05-20T00:01:10;2022-05-20T00:01:10;language;58.98741251;61.88003463;317;336;32.60347317;31.88320895;25.12750843;10.38580946
Bihar;3;10;2022-05-20T00:01:10;2022-05-20T00:01:10;math;56.06183819;56.94394351;304;318;25.3161745;31.40521631;31.38792654;11.89068264
Bihar;5;47;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;46.93277234;48.48748114;280;311;37.07183842;30.7796363;26.17834844;5.970176833
Bihar;5;47;2022-05-20T00:01:11;2022-05-20T00:01:11;language;53.6420482;55.19833154;305;316;24.71419389;34.86477149;31.6709153;8.750119315
Bihar;5;47;2022-05-20T00:01:11;2022-05-20T00:01:11;math;43.43366739;43.71621283;283;309;35.71012189;37.62985084;20.7115074;5.948519868
Bihar;8;84;2022-05-20T00:01:11;2022-05-20T00:01:11;language;48.70412905;52.97309821;291;307;28.51684487;43.48242346;18.080428;9.920303674
Bihar;8;84;2022-05-20T00:01:11;2022-05-20T00:01:11;math;37.92471239;36.02218948;262;277;27.06009634;38.21038347;23.44813524;11.28138495
Bihar;8;84;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;38.64097876;39.38511521;248;277;38.5313969;32.49197806;19.91107442;9.065550617
Bihar;8;84;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;39.96637079;39.33958349;257;287;39.42818057;36.01700698;12.85949959;11.69531286
Bihar;10;121;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;36.4829;43.18472;259;230;34.720596;19.92749;33.78294;11.568972
Bihar;10;121;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.011047;32.09475;229;256;26.591547;43.811756;22.209204;7.3874946
Bihar;10;121;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;37.831127;41.25734;250;230;62.715527;27.621769;9.070698;0.59200585
Bihar;10;121;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;33.455112;34.924866;202;239;75.70388;15.741589;7.334042;1.2204875
Bihar;10;121;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;34.941372;37.30951;222;243;68.000656;19.261602;10.606172;2.131573
