state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Sikkim;3;11;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;52.95396404;68.16528093;55.4372556;68.50703852;65.51492383;34.48507617;44.15217939;55.84782061;62.44546925;37.55453075;42.41302416;57.58697584
Sikkim;3;11;2022-05-20T00:01:10;2022-05-20T00:01:10;language;57.27153397;81.09011506;61.59853291;72.14431399;67.39349546;32.60650454;28.12799194;71.87200806;63.15452997;36.84547003;54.0753928;45.9246072
Sikkim;3;11;2022-05-20T00:01:10;2022-05-20T00:01:10;math;48.164058;59.92174648;50.46265004;66.6639721;73.86534622;26.13465378;54.05895692;45.94104308;75.07657118;24.92342882;41.31273954;58.68726046
Sikkim;5;48;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;36.55196086;65.5767564;51.0183577;54.33516285;89.34133788;10.65866212;40.51206904;59.48793096;67.66545085;32.33454915;54.81741487;45.18258513
Sikkim;5;48;2022-05-20T00:01:11;2022-05-20T00:01:11;language;42.12817915;79.43645409;65.1308774;68.09722341;78.39535712;21.60464288;12.75766176;87.24233824;41.38575389;58.61424611;37.31191304;62.68808696
Sikkim;5;48;2022-05-20T00:01:11;2022-05-20T00:01:11;math;29.69097757;46.96987802;39.86932955;49.37008606;94.71079056;5.289209438;74.9706639;25.0293361;87.32488946;12.67511054;66.34809535;33.65190465
Sikkim;8;85;2022-05-20T00:01:11;2022-05-20T00:01:11;language;47.68147245;77.30235923;68.83764839;68.28067494;79.09715949;20.90284051;20.46858844;79.53141156;37.00986219;62.99013781;36.68945976;63.31054024
Sikkim;8;85;2022-05-20T00:01:11;2022-05-20T00:01:11;math;27.48791562;32.77454646;31.85723631;35.16937993;95.81447778;4.18552222;80.85291076;19.14708924;85.78797953;14.21202047;78.11378401;21.88621599
Sikkim;8;85;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;34.41555937;56.36676183;45.17824827;44.98345453;86.25017634;13.74982366;32.45949825;67.54050175;59.91664423;40.08335577;64.36740528;35.63259472
Sikkim;8;85;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;32.26735646;51.42420191;42.33175273;41.31363722;96.81763701;3.18236299;61.06810681;38.93189319;77.48411448;22.51588552;80.65768602;19.34231398
Sikkim;10;122;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;48.821148;69.44589;63.701817;69.60755;23.885944;76.11405;4.378131;95.62187;12.198209;87.80179;0.6315658;99.36843
Sikkim;10;122;2022-05-20T00:01:11;2022-05-20T00:01:11;math;24.646109;28.277042;26.714754;31.640553;96.94396;3.0560396;85.89908;14.100919;94.215164;5.784833;84.29855;15.701444
Sikkim;10;122;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;31.488327;33.785473;33.798622;42.64582;97.847496;2.1525033;96.5678;3.4322002;93.57699;6.4230084;82.16885;17.831142
Sikkim;10;122;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;31.606;43.911453;36.947937;38.361763;99.054794;0.94520617;80.05325;19.946749;93.61172;6.388282;92.36514;7.6348577
Sikkim;10;122;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.917583;45.326054;42.259277;49.605946;91.08472;8.91528;79.15772;20.84228;78.67581;21.32419;67.657616;32.34239
