state_name;grade;id;created_at;updated_at;subject;urban;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban_basic_and_below_basic;urban_proficient_and_advance
Haryana;3;6;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;53.34994381;54.03295174;63.92687427;36.07312573;66.25827147;33.74172853
Haryana;3;6;2022-05-20T00:01:10;2022-05-20T00:01:10;language;59.01294193;57.85519257;69.26865174;30.73134826;67.74891485;32.25108515
Haryana;3;6;2022-05-20T00:01:10;2022-05-20T00:01:10;math;53.87615088;54.53485782;63.86009159;36.13990841;65.37144939;34.62855061
Haryana;5;43;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;49.31386184;47.30276076;73.33565428;26.66434572;69.73733769;30.26266231
Haryana;5;43;2022-05-20T00:01:11;2022-05-20T00:01:11;language;58.22255397;54.24834529;60.75988267;39.24011733;54.23505664;45.76494336
Haryana;5;43;2022-05-20T00:01:11;2022-05-20T00:01:11;math;43.81427403;44.00852474;76.53503526;23.46496474;77.77896838;22.22103162
Haryana;8;80;2022-05-20T00:01:11;2022-05-20T00:01:11;language;63.79510046;60.01720577;55.10358273;44.89641727;46.63299738;53.36700262
Haryana;8;80;2022-05-20T00:01:11;2022-05-20T00:01:11;math;41.59994906;42.22967945;60.49740234;39.50259766;62.65441229;37.34558771
Haryana;8;80;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;45.91364532;43.92707176;63.0245714;36.9754286;58.98473301;41.01526699
Haryana;8;80;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;43.34678501;42.83910445;74.88749443;25.11250557;74.57173032;25.42826968
Haryana;10;117;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;57.084267;49.555496;24.427425;75.57258;18.211884;81.78812
Haryana;10;117;2022-05-20T00:01:11;2022-05-20T00:01:11;math;38.451588;37.42544;64.698204;35.301792;61.6857;38.3143
Haryana;10;117;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;49.546577;47.902843;80.0284;19.971605;75.67878;24.32122
Haryana;10;117;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;42.12543;39.153244;84.59967;15.400329;76.0485;23.951504
Haryana;10;117;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;45.756577;42.205532;76.101204;23.898794;67.693275;32.306725
