state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Dadra & Nagar Haveli;3;26;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;40.14183343;43.43497083;0;83.05410244;16.94589756;78.29179887;21.70820113
Dadra & Nagar Haveli;3;26;2022-05-20T00:01:10;2022-05-20T00:01:10;language;41.84464003;49.95730859;0;83.31866943;16.68133057;73.61149972;26.38850028
Dadra & Nagar Haveli;3;26;2022-05-20T00:01:10;2022-05-20T00:01:10;math;39.79645892;45.1233382;0;81.30266281;18.69733719;75.3463055;24.6536945
Dadra & Nagar Haveli;5;63;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;36.771287;40.20404547;0;88.31579085;11.68420915;85.63779993;14.36220007
Dadra & Nagar Haveli;5;63;2022-05-20T00:01:11;2022-05-20T00:01:11;language;42.60287764;45.35936083;0;79.09447916;20.90552084;76.37462404;23.62537596
Dadra & Nagar Haveli;5;63;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.58787025;34.45253457;0;89.87030414;10.12969586;90.8856021;9.114397896
Dadra & Nagar Haveli;8;100;2022-05-20T00:01:11;2022-05-20T00:01:11;language;56.3688766;58.56708578;0;62.91181376;37.08818624;61.57588381;38.42411619
Dadra & Nagar Haveli;8;100;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.37929779;32.54513317;0;80.7098207;19.2901793;82.24419988;17.75580012
Dadra & Nagar Haveli;8;100;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;38.97555805;37.43289666;0;77.16218356;22.83781644;80.40080057;19.59919943
Dadra & Nagar Haveli;8;100;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.10789452;38.03550655;0;91.52926718;8.47073282;87.52595074;12.47404926
Dadra & Nagar Haveli;10;137;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;36.61829;38.430664;0;57.106895;42.893105;49.81093;50.18907
Dadra & Nagar Haveli;10;137;2022-05-20T00:01:11;2022-05-20T00:01:11;math;27.215584;26.368614;0;90.245735;9.754261;89.17143;10.828567
Dadra & Nagar Haveli;10;137;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;35.410408;37.517815;0;96.33523;3.664774;93.88569;6.114315
Dadra & Nagar Haveli;10;137;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;31.513237;31.845514;0;94.23181;5.7681894;95.31577;4.684229
Dadra & Nagar Haveli;10;137;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;33.74666;33.58792;0;92.469345;7.5306573;93.428;6.572001
