state_name;grade;id;created_at;updated_at;subject;urban;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban_basic_and_below_basic;urban_proficient_and_advance
Ladakh;3;37;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;48.79012293;53.72746633;66.69465006;33.30534994;75.42607059;24.57392941
Ladakh;3;37;2022-05-20T00:01:10;2022-05-20T00:01:10;language;53.87876398;58.87139815;66.62933227;33.37066773;73.74590609;26.25409391
Ladakh;3;37;2022-05-20T00:01:10;2022-05-20T00:01:10;math;45.34668504;50.57665136;66.35270489;33.64729511;77.84507252;22.15492748
Ladakh;5;74;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;47.48264536;49.84524089;71.17087559;28.82912441;73.29491521;26.70508479
Ladakh;5;74;2022-05-20T00:01:11;2022-05-20T00:01:11;language;54.74554699;55.37593087;57.90022452;42.09977548;62.11463958;37.88536042
Ladakh;5;74;2022-05-20T00:01:11;2022-05-20T00:01:11;math;38.96075435;43.44102394;80.70734918;19.29265082;88.76257437;11.23742563
Ladakh;8;111;2022-05-20T00:01:11;2022-05-20T00:01:11;language;62.11501366;59.76946762;56.94681493;43.05318507;48.27382341;51.72617659
Ladakh;8;111;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.53367618;35.5141041;74.74966575;25.25033425;81.94090038;18.05909962
Ladakh;8;111;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;42.11230797;41.86842862;66.54597286;33.45402714;64.91269861;35.08730139
Ladakh;8;111;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;40.21610057;40.8487378;80.86939168;19.13060832;80.28019572;19.71980428
Ladakh;10;148;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;57.373287;50.86432;28.08478;71.91522;16.970457;83.02954
Ladakh;10;148;2022-05-20T00:01:11;2022-05-20T00:01:11;math;29.711863;27.974895;87.396385;12.603615;82.50024;17.499763
Ladakh;10;148;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;35.081833;33.30922;99.18873;0.81127256;97.98284;2.0171587
Ladakh;10;148;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;37.456146;37.733845;88.48391;11.516091;91.04015;8.959846
Ladakh;10;148;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;43.108177;37.35666;82.12376;17.876245;80.77893;19.22107
