state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Meghalaya;3;17;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;49.16152613;48.77887862;45.34435238;56.20565071;63.40989323;36.59010677;70.26169413;29.73830587;75.3268107;24.6731893;59.76353105;40.23646895
Meghalaya;3;17;2022-05-20T00:01:10;2022-05-20T00:01:10;language;46.15718953;51.09957083;49.21405374;60.00373473;78.90558647;21.09441353;73.44514636;26.55485364;94.5082861;5.491713897;62.26364935;37.73635065
Meghalaya;3;17;2022-05-20T00:01:10;2022-05-20T00:01:10;math;45.42820817;43.66136467;44.32215795;53.04281816;74.26470667;25.73529333;77.34817594;22.65182406;78.619396;21.380604;66.47969546;33.52030454
Meghalaya;5;54;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;38.29142496;38.07913808;38.33867215;54.59883531;85.95372107;14.04627893;85.95705056;14.04294944;76.00867211;23.99132789;51.30493384;48.69506616
Meghalaya;5;54;2022-05-20T00:01:11;2022-05-20T00:01:11;language;42.41967882;45.27202184;46.07263393;62.43160533;78.13727175;21.86272825;75.26086171;24.73913829;71.61612019;28.38387981;45.82574247;54.17425753
Meghalaya;5;54;2022-05-20T00:01:11;2022-05-20T00:01:11;math;33.67170214;31.59627578;34.3485429;50.94422429;92.6655645;7.334435503;92.70158774;7.298412261;88.40767852;11.59232148;62.5186243;37.4813757
Meghalaya;8;91;2022-05-20T00:01:11;2022-05-20T00:01:11;language;43.26426633;42.87445309;54.51987708;49.13967129;80.49461908;19.50538092;80.91340606;19.08659394;61.53926574;38.46073426;68.52940333;31.47059667
Meghalaya;8;91;2022-05-20T00:01:11;2022-05-20T00:01:11;math;28.36986664;27.12588455;32.36165513;33.50704175;91.81770522;8.182294784;95.27358344;4.726416556;77.35334043;22.64665957;80.12457943;19.87542057
Meghalaya;8;91;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.1944547;32.77599289;38.21205146;39.73527177;85.77156988;14.22843012;89.44449225;10.55550775;72.2488382;27.7511618;75.98176655;24.01823345
Meghalaya;8;91;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;30.98691915;32.12521215;37.09171213;37.36922274;92.68969456;7.310305437;94.23588835;5.764111654;85.2031183;14.7968817;81.77143512;18.22856488
Meghalaya;10;128;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;49.73288;42.55748;46.601677;53.951572;29.401545;70.59846;40.06364;59.93636;40.122868;59.877132;27.472706;72.5273
Meghalaya;10;128;2022-05-20T00:01:11;2022-05-20T00:01:11;math;24.429647;25.645597;30.627993;31.692387;98.09012;1.9098823;94.52811;5.471893;82.958435;17.041567;77.335724;22.664272
Meghalaya;10;128;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;27.343164;25.138977;34.06514;32.747482;100;0;99.14582;0.8541821;96.543045;3.4569523;94.89064;5.109359
Meghalaya;10;128;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;33.864853;31.167524;36.71514;38.243164;94.71668;5.283316;97.65485;2.3451507;85.80611;14.193894;87.41891;12.58109
Meghalaya;10;128;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;33.72615;32.71808;41.808144;39.0518;91.34768;8.652323;94.0165;5.983494;74.38197;25.618029;80.90684;19.09316
