state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Sikkim;3;11;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;57.78645968;60.19068688;0;60.51626081;39.48373919;53.46937058;46.53062942
Sikkim;3;11;2022-05-20T00:01:10;2022-05-20T00:01:10;language;62.91468407;67.39399244;0;60.62026051;39.37973949;54.30944468;45.69055532
Sikkim;3;11;2022-05-20T00:01:10;2022-05-20T00:01:10;math;54.16912139;54.15887152;0;62.93068053;37.06931947;67.88975644;32.11024356
Sikkim;5;48;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;45.46297563;44.77980663;0;73.9376158;26.0623842;76.3860577;23.6139423
Sikkim;5;48;2022-05-20T00:01:11;2022-05-20T00:01:11;language;52.38695603;56.94635504;0;61.12713492;38.87286508;54.32608888;45.67391112
Sikkim;5;48;2022-05-20T00:01:11;2022-05-20T00:01:11;math;37.55186347;34.96284827;0;85.54814414;14.45185586;89.87225983;10.12774017
Sikkim;8;85;2022-05-20T00:01:11;2022-05-20T00:01:11;language;53.87914828;58.95963234;0;65.87931328;34.12068672;57.06405182;42.93594818
Sikkim;8;85;2022-05-20T00:01:11;2022-05-20T00:01:11;math;29.79418894;29.90128146;0;88.36506427;11.63493573;91.83838589;8.161614107
Sikkim;8;85;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;38.81612357;40.05644976;0;75.19388013;24.80611987;73.88963088;26.11036912
Sikkim;8;85;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;35.94631608;37.62845708;0;88.82256003;11.17743997;87.94097152;12.05902848
Sikkim;10;122;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;52.877132;54.173927;0;21.612816;78.387184;17.4974;82.5026
Sikkim;10;122;2022-05-20T00:01:11;2022-05-20T00:01:11;math;26.168705;25.292643;0;94.88032;5.1196823;95.1657;4.8343005
Sikkim;10;122;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;31.208574;34.501194;0;96.010994;3.989005;95.53331;4.4666915
Sikkim;10;122;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;33.431503;33.41011;0;96.482765;3.5172381;97.546646;2.4533548
Sikkim;10;122;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.131954;40.03781;0;88.40452;11.595485;85.2202;14.7798
