state_name;grade;id;created_at;updated_at;subject;state_average;national_average;state_average_scaled_2021;state_average_scaled_2017;below_basic;basic;proficient;advanced
Delhi;3;7;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;47.7213246;57.41111026;288;303;34.92734018;38.03400358;21.49409624;5.544560009
Delhi;3;7;2022-05-20T00:01:10;2022-05-20T00:01:10;language;51.70911321;61.88003463;302;316;45.38290302;28.59273885;17.44818196;8.576176173
Delhi;3;7;2022-05-20T00:01:10;2022-05-20T00:01:10;math;46.54861617;56.94394351;282;299;37.59727251;37.79282136;19.71312043;4.896785694
Delhi;5;44;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;44.44453067;48.48748114;274;292;40.13071173;36.03339867;19.91454161;3.921347998
Delhi;5;44;2022-05-20T00:01:11;2022-05-20T00:01:11;language;52.26484027;55.19833154;304;303;23.72151391;39.70803546;27.31578444;9.2546662
Delhi;5;44;2022-05-20T00:01:11;2022-05-20T00:01:11;math;38.14946136;43.71621283;273;287;40.65765805;44.30967505;12.45000549;2.58266141
Delhi;8;81;2022-05-20T00:01:11;2022-05-20T00:01:11;language;57.89568945;52.97309821;316;299;14.43624397;44.16112954;22.76267937;18.63994712
Delhi;8;81;2022-05-20T00:01:11;2022-05-20T00:01:11;math;35.78321392;36.02218948;253;244;25.35318295;50.30479464;18.37499857;5.967023826
Delhi;8;81;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;41.62914151;39.38511521;257;248;32.87958634;35.6280634;20.80389653;10.68845373
Delhi;8;81;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;39.18829801;39.33958349;254;258;36.91183027;45.39003997;11.33398283;6.364146929
Delhi;10;118;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;58.240307;43.18472;321;259;8.192428;8.16702;41.141212;42.49934
Delhi;10;118;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.80188;32.09475;230;262;24.430891;46.077866;22.903118;6.588124
Delhi;10;118;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;48.335323;41.25734;283;272;34.81271;43.254913;20.54125;1.3911283
Delhi;10;118;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;40.758476;34.924866;233;267;54.772133;26.201714;16.404917;2.621235
Delhi;10;118;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;44.92092;37.30951;259;273;44.14367;24.824635;24.38902;6.642675
