state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Arunachal Pradesh;3;12;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;46.14071437;46.51478471;51.48544511;44.02781199;74.00570229;25.99429771;77.62755913;22.37244087;69.57238222;30.42761778;78.98382213;21.01617787
Arunachal Pradesh;3;12;2022-05-20T00:01:10;2022-05-20T00:01:10;language;48.25693572;53.33298699;52.31020313;49.99136576;78.76261742;21.23738258;71.60202699;28.39797301;75.83575979;24.16424021;77.24796196;22.75203804
Arunachal Pradesh;3;12;2022-05-20T00:01:10;2022-05-20T00:01:10;math;42.42172775;44.33022414;47.65445712;41.9799334;80.68913638;19.31086362;80.83575206;19.16424794;75.76690914;24.23309086;85.37418078;14.62581922
Arunachal Pradesh;5;49;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;35.48185167;50.6893099;47.06383184;41.28440282;89.12762873;10.87237127;67.07853308;32.92146692;75.91944986;24.08055014;81.03682243;18.96317757
Arunachal Pradesh;5;49;2022-05-20T00:01:11;2022-05-20T00:01:11;language;38.5653669;61.7552724;56.92824758;46.14138781;83.47490459;16.52509541;45.22051531;54.77948469;56.76186133;43.23813867;70.69859721;29.30140279
Arunachal Pradesh;5;49;2022-05-20T00:01:11;2022-05-20T00:01:11;math;30.30387317;42.09732343;38.29988016;37.97065577;95.25215262;4.747847379;82.02115977;17.97884023;88.13067585;11.86932415;85.22231078;14.77768922
Arunachal Pradesh;8;86;2022-05-20T00:01:11;2022-05-20T00:01:11;language;42.53293228;70.70687389;65.01836085;62.83939174;83.42081428;16.57918572;32.07405239;67.92594761;44.40031042;55.59968958;51.07748972;48.92251028
Arunachal Pradesh;8;86;2022-05-20T00:01:11;2022-05-20T00:01:11;math;27.30996713;37.85792388;34.28116498;34.55452236;93.88794242;6.112057581;66.32111065;33.67888935;80.69899424;19.30100576;79.68849734;20.31150266
Arunachal Pradesh;8;86;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;33.01236249;49.83358552;45.07407639;43.91061827;90.15243167;9.847568332;44.71047861;55.28952139;63.50025822;36.49974178;67.51849225;32.48150775
Arunachal Pradesh;8;86;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;32.44625342;47.61308422;42.45702405;38.90504237;93.96512552;6.034874479;62.67217988;37.32782012;80.99347548;19.00652452;83.56490812;16.43509188
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;44.770496;68.534775;65.18835;65.083824;34.422512;65.57749;3.5774531;96.42255;6.082802;93.9172;9.100053;90.89995
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;math;24.425972;34.426132;28.55642;32.822807;95.87232;4.127678;76.62329;23.376709;89.62502;10.374979;76.82881;23.171188
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;31.20488;43.665012;36.6897;40.199158;97.30433;2.6956675;83.10123;16.898771;94.59536;5.404641;88.66703;11.332969
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;30.994923;44.067802;38.104523;42.425827;98.255356;1.7446442;79.47793;20.522076;92.27772;7.7222857;82.48675;17.513254
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;34.268734;50.325157;45.27134;48.56679;93.7752;6.224798;60.895283;39.104717;72.1563;27.843697;63.64193;36.35807
