state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Chhattisgarh;3;22;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;49.18666486;46.16282339;48.65173684;42.45813041;68.70378165;31.29621835;72.64663312;27.35336688;70.8844784;29.1155216;81.36013778;18.63986222
Chhattisgarh;3;22;2022-05-20T00:01:10;2022-05-20T00:01:10;language;52.45586628;48.97885462;51.58952461;45.02563158;73.48336229;26.51663771;77.36575359;22.63424641;74.26505359;25.73494641;83.51033296;16.48966704
Chhattisgarh;3;22;2022-05-20T00:01:10;2022-05-20T00:01:10;math;46.21966911;41.86371462;48.80903455;43.8474512;74.09535056;25.90464944;80.23944416;19.76055584;71.060312;28.939688;82.56272291;17.43727709
Chhattisgarh;5;59;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;40.91540487;38.836781;43.61062867;44.03421743;80.24006057;19.75993943;86.1306685;13.8693315;79.12400646;20.87599354;78.34937915;21.65062085
Chhattisgarh;5;59;2022-05-20T00:01:11;2022-05-20T00:01:11;language;46.02907306;46.84987054;51.57592135;50.90356602;74.33500743;25.66499257;72.69748347;27.30251653;64.94133102;35.05866898;65.86014355;34.13985645
Chhattisgarh;5;59;2022-05-20T00:01:11;2022-05-20T00:01:11;math;33.39881039;29.71666042;37.32094908;41.43140375;89.36851885;10.63148115;94.09761303;5.902386967;86.97873904;13.02126096;82.30084169;17.69915831
Chhattisgarh;8;96;2022-05-20T00:01:11;2022-05-20T00:01:11;language;44.02231228;45.98575841;58.33730761;63.10583923;82.32202968;17.67797032;81.3595507;18.6404493;56.8398731;43.1601269;49.31156623;50.68843377
Chhattisgarh;8;96;2022-05-20T00:01:11;2022-05-20T00:01:11;math;26.79846896;26.59270023;33.2404432;37.79371235;92.64785835;7.35214165;93.80022043;6.199779573;81.08824222;18.91175778;71.68239303;28.31760697
Chhattisgarh;8;96;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.56038897;32.06638321;40.31681068;46.07881854;89.10101528;10.89898472;91.2562888;8.743711205;70.40841073;29.59158927;55.07551445;44.92448555
Chhattisgarh;8;96;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;32.94682259;34.01761191;39.15946805;40.81719478;92.21124943;7.788750569;93.63127664;6.36872336;83.43956853;16.56043147;81.31465671;18.68534329
Chhattisgarh;10;133;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;30.787575;32.21776;47.101532;61.654404;64.28701;35.712986;59.239975;40.760025;33.29273;66.70727;10.895458;89.104546
Chhattisgarh;10;133;2022-05-20T00:01:11;2022-05-20T00:01:11;math;25.70558;24.687405;30.223185;36.11788;93.57774;6.422255;96.96174;3.0382628;83.03046;16.969543;66.37861;33.62139
Chhattisgarh;10;133;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;38.281506;39.22314;45.429718;53.292713;94.02751;5.9724855;93.55679;6.443207;83.77872;16.221281;66.02179;33.97821
Chhattisgarh;10;133;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;29.100704;28.894222;35.136204;41.988327;98.75743;1.2425706;99.4041;0.59589916;90.60634;9.393663;80.18321;19.81679
Chhattisgarh;10;133;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;30.920496;31.339191;38.19886;46.162624;97.458176;2.5418215;98.091286;1.9087126;84.20605;15.793951;69.05493;30.945072
