state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Kerala;3;32;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;65.80690164;64.21031221;60.35826009;59.33221013;42.51654028;57.48345972;44.82129407;55.17870593;54.95315374;45.04684626;58.11508039;41.88491961
Kerala;3;32;2022-05-20T00:01:10;2022-05-20T00:01:10;language;70.57284804;69.38146657;69.86398201;67.57565931;47.49102888;52.50897112;49.44094769;50.55905231;49.70280182;50.29719818;55.5542574;44.4457426
Kerala;3;32;2022-05-20T00:01:10;2022-05-20T00:01:10;math;62.91727246;61.25920431;58.79654672;55.96036344;50.60959831;49.39040169;52.83727841;47.16272159;60.30649512;39.69350488;68.09865868;31.90134132
Kerala;5;69;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;45.70974593;45.0364863;51.3350466;60.13651983;77.28939367;22.71060633;78.19083024;21.80916976;67.5364635;32.4635365;47.22643249;52.77356751
Kerala;5;69;2022-05-20T00:01:11;2022-05-20T00:01:11;language;52.41049169;51.60506161;64.13300699;70.94350616;64.10725301;35.89274699;65.10989011;34.89010989;42.72241016;57.27758984;31.50077455;68.49922545
Kerala;5;69;2022-05-20T00:01:11;2022-05-20T00:01:11;math;39.3705847;39.49814586;42.68167075;50.68490691;84.83981432;15.16018568;85.76019778;14.23980222;81.78437077;18.21562923;67.54766066;32.45233934
Kerala;8;106;2022-05-20T00:01:11;2022-05-20T00:01:11;language;52.97536141;52.86140621;69.5809192;68.46900372;68.9970543;31.0029457;69.62483658;30.37516342;33.83139915;66.16860085;35.42201548;64.57798452
Kerala;8;106;2022-05-20T00:01:11;2022-05-20T00:01:11;math;28.62219829;28.60696531;37.26797277;37.9185306;93.10131793;6.898682069;93.3451163;6.654883697;74.04065239;25.95934761;72.42698459;27.57301541
Kerala;8;106;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;37.60128609;37.16791183;49.6753779;52.24089785;78.76585179;21.23414821;80.84470004;19.15529996;49.73617179;50.26382821;42.11902286;57.88097714
Kerala;8;106;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;35.17122161;34.4548376;44.50470785;44.44437901;89.55548049;10.44451951;91.45185799;8.548142013;70.37240019;29.62759981;71.82869796;28.17130204
Kerala;10;143;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;43.25704;48.34272;67.18212;69.99001;39.936363;60.063637;28.722755;71.277245;8.237137;91.76286;5.6642747;94.335724
Kerala;10;143;2022-05-20T00:01:11;2022-05-20T00:01:11;math;27.023169;27.012112;34.761955;39.219723;93.44061;6.5593886;93.608246;6.391751;71.47801;28.521988;58.401188;41.598812
Kerala;10;143;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;46.28054;47.438465;49.93626;46.864418;87.001816;12.998185;85.84798;14.152023;80.299034;19.700966;78.53175;21.468248
Kerala;10;143;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.238552;32.76616;43.90413;49.604843;98.034966;1.9650359;98.46555;1.5344467;77.528725;22.471273;62.972233;37.027767
Kerala;10;143;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.001827;36.628433;49.831253;53.89787;92.72652;7.2734814;91.960106;8.039891;58.722748;41.277252;47.909115;52.090885
