state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Ladakh;3;37;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;62.64807942;73.57894737;47.64569229;47.82502924;51.41008223;48.58991777;31.31578947;68.68421053;77.67729322;22.32270678;72.62949969;27.37050031
Ladakh;3;37;2022-05-20T00:01:10;2022-05-20T00:01:10;language;66.05691045;75.73684211;53.55020494;46.43700159;59.53252911;40.46747089;45.78947368;54.21052632;73.56317589;26.43682411;83.01059083;16.98940917
Ladakh;3;37;2022-05-20T00:01:10;2022-05-20T00:01:10;math;61.16189477;66.40866873;44.4326914;40.32372706;47.5582661;52.4417339;37.36842105;62.63157895;79.13704538;20.86295462;82.96779743;17.03220257
Ladakh;5;74;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;49.06966458;66.82795699;45.72518715;58.28059099;71.47444579;28.52555421;49.75806452;50.24193548;77.27711764;22.72288236;52.73773186;47.26226814
Ladakh;5;74;2022-05-20T00:01:11;2022-05-20T00:01:11;language;54.66309199;67.26344086;53.18886368;61.58341812;60.99595904;39.00404096;42.90322581;57.09677419;61.91405999;38.08594001;54.88064491;45.11935509
Ladakh;5;74;2022-05-20T00:01:11;2022-05-20T00:01:11;math;42.64229637;58.15725806;37.5684927;53.74133208;77.99922909;22.00077091;67.33870968;32.66129032;92.09018221;7.909817793;57.32096736;42.67903264
Ladakh;8;111;2022-05-20T00:01:11;2022-05-20T00:01:11;language;44.29601957;47.14285714;62.7190999;65.12552026;83.69566467;16.30433533;85.71428571;14.28571429;50.9391669;49.0608331;43.97496862;56.02503138
Ladakh;8;111;2022-05-20T00:01:11;2022-05-20T00:01:11;math;30.88030038;30.41666667;34.8848033;37.42149228;83.12621951;16.87378049;100;0;81.01311013;18.98688987;69.77085381;30.22914619
Ladakh;8;111;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;35.13345746;28.33333333;43.48586216;43.39015646;86.72075828;13.27924172;100;0;64.81577129;35.18422871;57.82195766;42.17804234
Ladakh;8;111;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;33.89985463;37.61904762;42.05290032;41.80394445;92.46749468;7.532505325;85.71428571;14.28571429;79.57627564;20.42372436;76.76784104;23.23215896
Ladakh;10;148;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;39.58982;0;59.09153;63.086887;44.30785;55.69215;0;0;9.0922985;90.9077;15.351192;84.6488
Ladakh;10;148;2022-05-20T00:01:11;2022-05-20T00:01:11;math;24.977407;0;29.462791;32.036865;95.04028;4.959719;0;0;88.04275;11.95725;72.12773;27.872265
Ladakh;10;148;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;28.965681;0;35.437416;38.10542;99.27215;0.72785383;0;0;96.83141;3.1685903;100;0
Ladakh;10;148;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.737003;0;39.73713;41.16841;98.07632;1.9236822;0;0;87.80979;12.19021;81.15502;18.844978
Ladakh;10;148;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;31.248241;0;44.499214;44.180058;95.57667;4.4233356;0;0;73.47687;26.52313;73.31922;26.68078
