state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Gujarat;3;24;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;59.78965245;61.40615172;0;52.55660833;47.44339167;50.15659119;49.84340881
Gujarat;3;24;2022-05-20T00:01:10;2022-05-20T00:01:10;language;64.66476109;66.45740512;0;59.86499048;40.13500952;57.25652874;42.74347126
Gujarat;3;24;2022-05-20T00:01:10;2022-05-20T00:01:10;math;58.7817867;59.37916951;0;55.39252821;44.60747179;55.37423902;44.62576098
Gujarat;5;61;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;49.07912321;50.77260648;0;68.67743241;31.32256759;65.52508898;34.47491102
Gujarat;5;61;2022-05-20T00:01:11;2022-05-20T00:01:11;language;53.69732833;56.46206008;0;63.47312223;36.52687777;58.87432836;41.12567164
Gujarat;5;61;2022-05-20T00:01:11;2022-05-20T00:01:11;math;44.85356138;44.95371576;0;74.97960813;25.02039187;75.29740753;24.70259247
Gujarat;8;98;2022-05-20T00:01:11;2022-05-20T00:01:11;language;54.35706178;59.35464291;0;66.82671111;33.17328889;56.95695421;43.04304579
Gujarat;8;98;2022-05-20T00:01:11;2022-05-20T00:01:11;math;35.41560457;36.32255778;0;75.11827449;24.88172551;73.28369232;26.71630768
Gujarat;8;98;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;40.24556023;41.24160445;0;71.22299541;28.77700459;70.06707601;29.93292399
Gujarat;8;98;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.59131743;40.54494229;0;82.89428655;17.10571345;80.23829476;19.76170524
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;39.93098;42.563313;0;46.03898;53.96102;36.478905;63.521095
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;math;30.058895;29.512215;0;84.22789;15.772113;86.28639;13.713608
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;40.730747;44.692554;0;92.58151;7.418489;90.10708;9.892922
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;33.481197;34.13418;0;94.70649;5.2935085;95.600586;4.3994117
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.834618;38.44714;0;87.84686;12.153134;86.86142;13.138583
