state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Nagaland;3;13;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;61.04560329;0;52.90001246;46.55218283;50.04685625;49.95314375;0;0;65.62295499;34.37704501;83.64504926;16.35495074
Nagaland;3;13;2022-05-20T00:01:10;2022-05-20T00:01:10;language;65.35754535;0;56.94852511;53.09043641;55.02259528;44.97740472;0;0;67.34812606;32.65187394;73.62029084;26.37970916
Nagaland;3;13;2022-05-20T00:01:10;2022-05-20T00:01:10;math;56.65160481;0;47.86182041;46.80915242;59.83307641;40.16692359;0;0;75.59676033;24.40323967;75.79081472;24.20918528
Nagaland;5;50;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;42.86752116;0;44.20089087;46.3068674;77.51679492;22.48320508;0;0;79.73303464;20.26696536;77.48179259;22.51820741
Nagaland;5;50;2022-05-20T00:01:11;2022-05-20T00:01:11;language;47.10318229;0;55.52366397;52.87787959;71.9411883;28.0588117;0;0;57.48639638;42.51360362;61.07721045;38.92278955
Nagaland;5;50;2022-05-20T00:01:11;2022-05-20T00:01:11;math;36.07291686;0;35.12277001;33.63598694;87.19769372;12.80230628;0;0;92.02163817;7.978361831;93.59403832;6.405961678
Nagaland;8;87;2022-05-20T00:01:11;2022-05-20T00:01:11;language;41.58436084;0;62.8266334;56.03274676;85.99086405;14.00913595;0;0;50.16446633;49.83553367;62.40239419;37.59760581
Nagaland;8;87;2022-05-20T00:01:11;2022-05-20T00:01:11;math;27.50099555;0;31.17107017;30.81968371;92.45996278;7.540037218;0;0;88.69584943;11.30415057;92.00349668;7.996503319
Nagaland;8;87;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.26303561;0;41.82980158;38.64992451;93.19719678;6.802803219;0;0;70.76826561;29.23173439;74.54209526;25.45790474
Nagaland;8;87;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;32.908395;0;41.34571498;36.52818427;93.8525638;6.147436204;0;0;80.18414033;19.81585967;91.42545924;8.574540759
Nagaland;10;124;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;41.426083;0;60.29831;53.661858;37.68247;62.31753;0;0;10.778508;89.22149;21.020027;78.97997
Nagaland;10;124;2022-05-20T00:01:11;2022-05-20T00:01:11;math;25.77413;0;26.735622;30.049568;95.17608;4.82392;0;0;92.60298;7.3970203;88.139854;11.860144
Nagaland;10;124;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;24.764656;0;26.677855;30.271406;99.40821;0.59179246;0;0;99.52947;0.47052532;96.49124;3.5087552
Nagaland;10;124;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;29.84859;0;35.5011;34.155632;99.15245;0.847547;0;0;97.14562;2.8543813;96.11302;3.8869789
Nagaland;10;124;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;32.451294;0;41.51581;38.255817;95.41736;4.582641;0;0;81.46024;18.539755;90.86102;9.138974
