district_name;state_name;udise_district_code;grade;updated_at;created_at;district_id;state_id;subject;boys;boys_basic_and_below_basic;boys_proficient_and_advance;girls;girls_basic_and_below_basic;girls_proficient_and_advance;trans_gender
Baster;Chhattisgarh;2215;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2215;22;math;33.919926;88.05404;11.945964;36.189045;85.907524;14.092477;0
Baster;Chhattisgarh;2215;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2215;22;language;46.2771;76.915695;23.084303;44.292618;78.04869;21.951313;10
Baster;Chhattisgarh;2215;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2215;22;math;26.160788;94.199715;5.8002887;26.450846;93.24005;6.759952;0
Baster;Chhattisgarh;2215;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2215;22;sci;36.417183;79.95512;20.044884;31.593857;89.66896;10.331037;6.6666665
Baster;Chhattisgarh;2215;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2215;22;sst;32.14414;92.67515;7.324855;32.320004;92.80083;7.199174;0
Baster;Chhattisgarh;2215;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2215;22;eng;33.476315;60.630512;39.369488;34.409573;58.16336;41.83664;42.86
Baster;Chhattisgarh;2215;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2215;22;math;25.305819;95.5003;4.4997005;27.903017;86.72949;13.270512;0
Baster;Chhattisgarh;2215;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2215;22;mil;36.26278;94.0247;5.9753046;38.19282;92.25581;7.7441845;0
Baster;Chhattisgarh;2215;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2215;22;sci;28.778296;98.811264;1.1887387;28.609287;98.968216;1.0317876;0
Baster;Chhattisgarh;2215;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2215;22;sst;31.5175;96.428154;3.571844;31.3667;95.00547;4.994527;20
Dantewada;Chhattisgarh;2216;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2216;22;evs;48.316696;66.0853;33.914707;47.92243;71.188034;28.811966;0
Dantewada;Chhattisgarh;2216;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2216;22;language;53.714394;75.19619;24.803808;47.90948;79.128204;20.871796;0
Dantewada;Chhattisgarh;2216;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2216;22;math;47.278076;79.793144;20.206856;48.13785;73.44407;26.555931;0
Dantewada;Chhattisgarh;2216;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2216;22;evs;42.434628;77.66196;22.338041;41.762928;78.61698;21.38302;0
Dantewada;Chhattisgarh;2216;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2216;22;language;45.854393;74.07283;25.92717;42.327026;73.96876;26.03124;0
Dantewada;Chhattisgarh;2216;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2216;22;math;35.03975;90.96732;9.032679;36.22735;88.79379;11.206205;0
Dantewada;Chhattisgarh;2216;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2216;22;language;48.618343;77.72755;22.272453;47.456142;76.4849;23.515095;33.333332
Dantewada;Chhattisgarh;2216;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2216;22;math;29.039251;88.09044;11.909559;26.778276;91.51095;8.489053;0
Dantewada;Chhattisgarh;2216;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2216;22;sci;36.469067;85.960556;14.039447;33.173542;89.17128;10.828722;33.333332
Dantewada;Chhattisgarh;2216;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2216;22;sst;34.124477;91.64838;8.351622;30.812948;95.20792;4.7920833;0
Dantewada;Chhattisgarh;2216;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2216;22;eng;39.57348;44.448692;55.551308;41.381367;42.16062;57.83938;0
Dantewada;Chhattisgarh;2216;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2216;22;math;29.175001;86.71835;13.281644;29.279701;84.13197;15.868028;0
Dantewada;Chhattisgarh;2216;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2216;22;mil;38.275284;94.2323;5.767703;42.530006;90.16414;9.835862;0
Dantewada;Chhattisgarh;2216;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2216;22;sci;32.0898;97.92139;2.0786123;32.35458;95.402176;4.597821;0
Dantewada;Chhattisgarh;2216;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2216;22;sst;36.284836;86.854805;13.145191;32.72117;96.32737;3.672631;0
Kondagaon;Chhattisgarh;2217;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2217;22;evs;48.765987;72.55457;27.445429;49.770466;72.80648;27.19352;0
Kondagaon;Chhattisgarh;2217;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2217;22;language;50.241016;79.732414;20.267584;47.76811;84.15093;15.84907;0
Kondagaon;Chhattisgarh;2217;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2217;22;math;43.6388;78.59648;21.40352;43.381027;80.8253;19.174694;0
Kondagaon;Chhattisgarh;2217;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2217;22;evs;37.09569;87.51768;12.482323;38.75303;83.60209;16.39791;0
Kondagaon;Chhattisgarh;2217;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2217;22;language;38.441086;87.07468;12.925321;41.630795;80.98004;19.019962;0
Kondagaon;Chhattisgarh;2217;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2217;22;math;29.77257;94.91093;5.089072;27.492527;97.356346;2.6436555;0
Kondagaon;Chhattisgarh;2217;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2217;22;language;41.811512;88.88736;11.112639;47.084957;80.29398;19.706018;0
Kondagaon;Chhattisgarh;2217;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2217;22;math;28.03702;92.53711;7.4628887;26.477097;95.109375;4.8906264;30
Kondagaon;Chhattisgarh;2217;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2217;22;sci;34.301476;84.872154;15.127843;32.379616;89.37782;10.622178;0
Kondagaon;Chhattisgarh;2217;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2217;22;sst;33.912445;91.22987;8.770128;33.68157;94.71424;5.2857556;36.666668
Kondagaon;Chhattisgarh;2217;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2217;22;eng;32.55189;63.47808;36.52192;30.222588;71.08634;28.913662;0
Kondagaon;Chhattisgarh;2217;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2217;22;math;25.649529;95.41726;4.5827413;24.916473;97.072845;2.9271512;0
Kondagaon;Chhattisgarh;2217;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2217;22;mil;37.16525;96.32849;3.6715107;36.177513;95.82921;4.1707926;0
Kondagaon;Chhattisgarh;2217;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2217;22;sci;28.40712;99.25558;0.74441975;27.738178;98.6038;1.3962042;0
Kondagaon;Chhattisgarh;2217;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2217;22;sst;31.933533;96.63151;3.36849;30.8201;96.44848;3.5515232;0
Narayanpur;Chhattisgarh;2218;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2218;22;evs;35.225567;88.48605;11.513945;35.16914;88.49335;11.506654;0
Narayanpur;Chhattisgarh;2218;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2218;22;language;37.78913;87.76893;12.231071;37.507626;88.19105;11.808952;0
Narayanpur;Chhattisgarh;2218;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2218;22;math;32.982418;89.650826;10.349172;32.047016;92.4781;7.521899;0
Narayanpur;Chhattisgarh;2218;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2218;22;evs;32.904926;92.82395;7.17605;35.844784;88.64792;11.352084;0
Narayanpur;Chhattisgarh;2218;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2218;22;language;37.55962;82.082825;17.917177;37.89701;81.147675;18.852327;0
Narayanpur;Chhattisgarh;2218;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2218;22;math;25.932255;99.3258;0.6741983;26.833942;96.74594;3.2540576;0
Narayanpur;Chhattisgarh;2218;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2218;22;language;47.47381;76.37156;23.628443;43.270325;86.23907;13.760936;0
Narayanpur;Chhattisgarh;2218;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2218;22;math;27.553236;93.990166;6.009834;23.65211;99.0674;0.93260443;0
Narayanpur;Chhattisgarh;2218;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2218;22;sci;35.229168;82.45384;17.546154;30.973442;94.163025;5.8369765;0
Narayanpur;Chhattisgarh;2218;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2218;22;sst;33.75648;91.4507;8.549304;32.155865;94.55532;5.444683;0
Narayanpur;Chhattisgarh;2218;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2218;22;eng;28.407915;71.87034;28.129663;28.48256;75.951324;24.048674;0
Narayanpur;Chhattisgarh;2218;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2218;22;math;23.993788;100;0;23.924486;97.34604;2.6539629;0
Narayanpur;Chhattisgarh;2218;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2218;22;mil;34.20202;96.635284;3.3647149;36.558746;96.82663;3.1733735;0
Narayanpur;Chhattisgarh;2218;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2218;22;sci;27.480753;100;0;27.064621;99.72716;0.2728421;0
Narayanpur;Chhattisgarh;2218;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2218;22;sst;28.713299;100;0;28.8961;98.10662;1.8933761;0
Mungeli;Chhattisgarh;2219;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2219;22;evs;47.77541;69.49964;30.50036;48.743427;69.904945;30.095057;0
Mungeli;Chhattisgarh;2219;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2219;22;language;50.98668;78.99705;21.002956;49.663727;81.304695;18.695305;0
Mungeli;Chhattisgarh;2219;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2219;22;math;48.511044;70.59271;29.407291;47.444336;72.74879;27.251217;0
Mungeli;Chhattisgarh;2219;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2219;22;evs;38.01297;82.700066;17.299934;36.676258;81.57777;18.42223;0
Mungeli;Chhattisgarh;2219;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2219;22;language;41.304714;80.65071;19.349287;40.824276;79.05613;20.94387;0
Mungeli;Chhattisgarh;2219;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2219;22;math;33.347656;88.588;11.412;31.252438;92.99832;7.001675;0
Mungeli;Chhattisgarh;2219;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2219;22;language;41.24433;89.09362;10.906376;43.376247;85.6991;14.3008995;50
Mungeli;Chhattisgarh;2219;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2219;22;math;26.689354;95.806526;4.1934705;25.453382;96.78873;3.2112749;0
Mungeli;Chhattisgarh;2219;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2219;22;sci;32.72392;90.97936;9.020634;30.467173;94.07414;5.925856;43.333332
Mungeli;Chhattisgarh;2219;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2219;22;sst;32.056503;93.45552;6.5444765;31.049152;97.7843;2.2156992;0
Mungeli;Chhattisgarh;2219;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2219;22;eng;29.9972;71.02885;28.971155;29.885408;69.730995;30.269005;0
Mungeli;Chhattisgarh;2219;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2219;22;math;25.001986;91.36598;8.634015;24.993853;96.748375;3.2516277;0
Mungeli;Chhattisgarh;2219;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2219;22;mil;38.508694;95.88988;4.1101217;37.8324;95.56079;4.439212;11.43
Mungeli;Chhattisgarh;2219;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2219;22;sci;27.557022;99.64569;0.3543121;28.987589;99.31699;0.683005;2.86
Mungeli;Chhattisgarh;2219;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2219;22;sst;30.504406;99.04791;0.952086;29.249872;97.884766;2.1152325;0
Bijapur;Chhattisgarh;2220;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2220;22;evs;45.181885;76.65023;23.349771;39.371902;80.78928;19.21072;0
Bijapur;Chhattisgarh;2220;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2220;22;language;48.766373;77.78624;22.213758;45.998302;85.45753;14.542472;0
Bijapur;Chhattisgarh;2220;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2220;22;math;47.51589;67.11937;32.88063;39.452118;85.64183;14.358168;0
Bijapur;Chhattisgarh;2220;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2220;22;evs;39.380596;81.101395;18.898603;29.875834;90.32582;9.674179;0
Bijapur;Chhattisgarh;2220;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2220;22;language;42.553772;81.30092;18.699078;35.04913;86.78123;13.218774;0
Bijapur;Chhattisgarh;2220;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2220;22;math;29.268015;94.98576;5.014239;24.081993;98.17255;1.8274544;0
Bijapur;Chhattisgarh;2220;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2220;22;language;42.273945;84.585526;15.414471;42.918022;84.189674;15.810323;0
Bijapur;Chhattisgarh;2220;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2220;22;math;24.811964;94.732315;5.267685;27.463984;90.49511;9.504891;0
Bijapur;Chhattisgarh;2220;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2220;22;sci;31.949846;87.55807;12.441932;32.231007;88.04972;11.950277;0
Bijapur;Chhattisgarh;2220;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2220;22;sst;29.730776;94.59406;5.405939;29.162764;95.09555;4.904451;0
Bijapur;Chhattisgarh;2220;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2220;22;eng;27.539612;74.9743;25.0257;28.721601;63.979404;36.020596;0
Bijapur;Chhattisgarh;2220;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2220;22;math;24.399004;100;0;21.75063;98.83141;1.1685843;0
Bijapur;Chhattisgarh;2220;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2220;22;mil;31.786133;98.9256;1.0744027;30.851385;98.37271;1.6272886;0
Bijapur;Chhattisgarh;2220;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2220;22;sci;27.121914;100;0;25.594791;100;0;0
Bijapur;Chhattisgarh;2220;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2220;22;sst;29.709673;97.865555;2.1344447;28.723236;97.89097;2.1090288;0
Sukma;Chhattisgarh;2221;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2221;22;evs;43.7309;74.11383;25.88617;43.120426;75.17015;24.829847;0
Sukma;Chhattisgarh;2221;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2221;22;language;48.77607;82.47773;17.522266;51.75396;74.53615;25.463856;0
Sukma;Chhattisgarh;2221;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2221;22;math;42.392033;79.92162;20.078377;40.61277;86.48164;13.518356;0
Sukma;Chhattisgarh;2221;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2221;22;evs;35.662304;90.04639;9.953609;36.52183;85.67023;14.329775;0
Sukma;Chhattisgarh;2221;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2221;22;language;40.045094;83.95317;16.046827;43.55977;77.12789;22.872107;0
Sukma;Chhattisgarh;2221;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2221;22;math;28.440828;97.77985;2.2201517;29.613066;94.31806;5.6819386;0
Sukma;Chhattisgarh;2221;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2221;22;language;42.976395;88.1151;11.8849;39.52105;92.964966;7.0350327;0
Sukma;Chhattisgarh;2221;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2221;22;math;27.260546;91.88769;8.112312;25.414392;94.379524;5.620474;0
Sukma;Chhattisgarh;2221;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2221;22;sci;33.371803;92.42354;7.576461;29.937006;93.33444;6.6655617;0
Sukma;Chhattisgarh;2221;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2221;22;sst;29.863087;98.042076;1.9579244;30.003069;95.35977;4.6402254;0
Sukma;Chhattisgarh;2221;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2221;22;eng;32.467068;69.49495;30.505049;30.444508;72.89304;27.106956;0
Sukma;Chhattisgarh;2221;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2221;22;math;25.445467;93.486595;6.513405;24.97909;94.706856;5.293144;11.43
Sukma;Chhattisgarh;2221;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2221;22;mil;35.1889;94.88854;5.111454;33.15816;94.70399;5.2960124;0
Sukma;Chhattisgarh;2221;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2221;22;sci;28.19337;98.79894;1.2010566;28.157183;100;0;0
Sukma;Chhattisgarh;2221;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2221;22;sst;32.046295;94.83156;5.1684446;30.33844;96.32996;3.6700337;28.57
Balod;Chhattisgarh;2222;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2222;22;evs;48.139313;70.63344;29.366564;50.673405;67.133156;32.866844;0
Balod;Chhattisgarh;2222;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2222;22;language;50.945293;79.02135;20.978651;51.05407;78.74139;21.258617;0
Balod;Chhattisgarh;2222;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2222;22;math;46.137897;77.43865;22.561348;45.60944;77.353294;22.64671;0
Balod;Chhattisgarh;2222;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2222;22;evs;43.716717;83.58937;16.41063;44.777523;80.66465;19.335348;0
Balod;Chhattisgarh;2222;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2222;22;language;49.56235;73.33841;26.661592;53.664307;64.57142;35.42858;0
Balod;Chhattisgarh;2222;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2222;22;math;37.431713;87.70308;12.296919;37.78672;84.467834;15.532163;0
Balod;Chhattisgarh;2222;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2222;22;language;52.89549;70.77142;29.228577;54.354202;65.96636;34.033634;0
Balod;Chhattisgarh;2222;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2222;22;math;29.063932;91.24735;8.752645;29.089878;91.14304;8.856959;0
Balod;Chhattisgarh;2222;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2222;22;sci;37.11392;82.720604;17.279392;35.354248;85.72958;14.270414;0
Balod;Chhattisgarh;2222;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2222;22;sst;37.31734;88.1801;11.8199005;39.104687;86.02585;13.974149;0
Balod;Chhattisgarh;2222;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2222;22;eng;32.997505;57.479317;42.520683;34.995872;45.330093;54.669907;0
Balod;Chhattisgarh;2222;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2222;22;math;25.849314;94.37824;5.62176;27.51451;91.437;8.563003;0
Balod;Chhattisgarh;2222;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2222;22;mil;42.00831;89.94261;10.057392;43.65538;90.68599;9.314012;0
Balod;Chhattisgarh;2222;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2222;22;sci;30.202251;98.217476;1.7825228;30.094528;98.497635;1.5023645;0
Balod;Chhattisgarh;2222;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2222;22;sst;35.118027;92.30709;7.692912;35.09409;95.35317;4.6468306;0
Bemetara;Chhattisgarh;2223;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2223;22;evs;41.002964;79.034355;20.965647;45.89734;68.72128;31.278713;0
Bemetara;Chhattisgarh;2223;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2223;22;language;42.522823;83.92514;16.074858;45.089596;79.96418;20.035818;0
Bemetara;Chhattisgarh;2223;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2223;22;math;40.942497;81.66567;18.334326;39.150852;79.34008;20.659922;0
Bemetara;Chhattisgarh;2223;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2223;22;evs;33.191284;93.473946;6.5260553;34.354218;93.25152;6.74848;0
Bemetara;Chhattisgarh;2223;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2223;22;language;38.684162;84.74545;15.254544;37.451706;87.40381;12.596191;0
Bemetara;Chhattisgarh;2223;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2223;22;math;29.209818;96.75026;3.2497377;28.523403;96.52099;3.479013;0
Bemetara;Chhattisgarh;2223;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2223;22;language;43.251553;80.43923;19.560766;45.184574;78.26716;21.732841;0
Bemetara;Chhattisgarh;2223;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2223;22;math;26.799686;94.08785;5.912148;26.180365;95.40734;4.592659;0
Bemetara;Chhattisgarh;2223;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2223;22;sci;33.424892;84.72433;15.275673;30.457047;92.43417;7.565825;0
Bemetara;Chhattisgarh;2223;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2223;22;sst;34.28315;93.83178;6.1682234;33.421486;91.957054;8.042944;0
Bemetara;Chhattisgarh;2223;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2223;22;eng;29.58788;75.058556;24.941444;27.882254;74.858345;25.141651;0
Bemetara;Chhattisgarh;2223;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2223;22;math;24.506037;95.93086;4.0691376;23.499409;98.34867;1.6513305;0
Bemetara;Chhattisgarh;2223;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2223;22;mil;36.308987;95.521355;4.4786415;36.317837;93.7902;6.2098017;0
Bemetara;Chhattisgarh;2223;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2223;22;sci;28.068132;99.16135;0.83865094;25.727718;99.85118;0.1488192;0
Bemetara;Chhattisgarh;2223;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2223;22;sst;29.705004;98.33276;1.6672376;28.652817;98.9007;1.0992997;0
Sheopur;Madhya Pradesh;2301;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2301;23;evs;69.77483;30.467787;69.53221;67.7418;39.36773;60.63227;0
Sheopur;Madhya Pradesh;2301;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2301;23;language;71.9844;44.446915;55.553085;70.59061;49.584946;50.415054;0
Sheopur;Madhya Pradesh;2301;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2301;23;math;71.183716;28.418407;71.5816;68.55962;37.882362;62.117638;0
Sheopur;Madhya Pradesh;2301;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2301;23;evs;52.90939;61.02524;38.97476;53.96274;58.26656;41.73344;0
Sheopur;Madhya Pradesh;2301;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2301;23;language;55.16946;57.57928;42.42072;57.247852;53.407867;46.592133;0
Sheopur;Madhya Pradesh;2301;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2301;23;math;47.94185;67.9107;32.089306;48.100616;69.45366;30.546337;0
Sheopur;Madhya Pradesh;2301;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2301;23;language;61.89712;48.01679;51.98321;58.823223;58.270607;41.729393;0
Sheopur;Madhya Pradesh;2301;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2301;23;math;51.881935;42.6465;57.3535;47.193348;46.83934;53.16066;0
Sheopur;Madhya Pradesh;2301;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2301;23;sci;45.7894;51.249866;48.750134;43.19781;60.744823;39.255177;0
Sheopur;Madhya Pradesh;2301;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2301;23;sst;48.643772;57.815456;42.184544;45.648075;64.285805;35.7142;0
Sheopur;Madhya Pradesh;2301;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2301;23;eng;41.078728;43.960484;56.039516;41.389442;41.542343;58.457657;0
Sheopur;Madhya Pradesh;2301;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2301;23;math;37.539967;66.8056;33.1944;36.50641;67.9543;32.045696;0
Sheopur;Madhya Pradesh;2301;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2301;23;mil;44.605125;85.272896;14.727106;44.80201;84.675095;15.324909;0
Sheopur;Madhya Pradesh;2301;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2301;23;sci;35.783115;87.00364;12.996363;35.913162;86.87777;13.122231;0
Sheopur;Madhya Pradesh;2301;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2301;23;sst;38.872936;80.9576;19.042395;38.829285;80.94275;19.057247;0
Morena;Madhya Pradesh;2302;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2302;23;evs;64.93848;41.93129;58.06871;65.72224;42.162323;57.837677;86.666664
Morena;Madhya Pradesh;2302;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2302;23;language;69.39866;54.43074;45.56926;72.26055;48.30363;51.69637;100
Morena;Madhya Pradesh;2302;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2302;23;math;66.52096;41.955296;58.044704;68.19152;35.147358;64.852646;76.47059
Morena;Madhya Pradesh;2302;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2302;23;evs;61.067165;44.83865;55.16135;61.725254;46.54582;53.45418;0
Morena;Madhya Pradesh;2302;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2302;23;language;66.40984;43.236614;56.763386;69.1933;35.522854;64.47714;0
Morena;Madhya Pradesh;2302;5;2022-04-21T01:33:52;2022-04-21T01:33:52;2302;23;math;56.2402;53.57704;46.42296;54.809296;57.724854;42.275146;0
Morena;Madhya Pradesh;2302;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2302;23;language;56.952957;55.980896;44.019104;55.956757;64.71777;35.282227;0
Morena;Madhya Pradesh;2302;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2302;23;math;42.49618;54.514076;45.485924;43.01162;54.235672;45.764328;0
Morena;Madhya Pradesh;2302;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2302;23;sci;40.919617;66.43583;33.56417;39.17246;69.76205;30.237951;0
Morena;Madhya Pradesh;2302;8;2022-04-21T01:33:52;2022-04-21T01:33:52;2302;23;sst;42.153797;73.95134;26.048658;41.51528;75.77528;24.224714;0
Morena;Madhya Pradesh;2302;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2302;23;eng;40.82756;39.73045;60.26955;40.569916;37.415756;62.584244;0
Morena;Madhya Pradesh;2302;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2302;23;math;36.459297;63.66032;36.33968;40.481102;51.78357;48.21643;0
Morena;Madhya Pradesh;2302;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2302;23;mil;42.428288;87.553825;12.446177;45.599686;81.63005;18.36995;0
Morena;Madhya Pradesh;2302;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2302;23;sci;32.658676;97.316956;2.6830418;35.44192;93.30332;6.6966786;0
Morena;Madhya Pradesh;2302;10;2022-04-21T01:33:53;2022-04-21T01:33:53;2302;23;sst;36.93621;87.73894;12.261064;34.740562;91.497444;8.502555;0
Bhind;Madhya Pradesh;2303;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2303;23;evs;73.864136;25.66086;74.33914;70.38466;33.692875;66.30713;0
Bhind;Madhya Pradesh;2303;3;2022-04-21T01:33:51;2022-04-21T01:33:51;2303;23;language;77.8841;37.410446;62.589554;73.74703;41.65496;58.34504;0
