state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Puducherry;3;34;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;60.46931539;44.28290861;62.43643139;54.68773644;54.58494603;45.41505397;95.56925816;4.430741837;51.44718209;48.55281791;65.04373189;34.95626811
Puducherry;3;34;2022-05-20T00:01:10;2022-05-20T00:01:10;language;66.69765571;55.43785034;66.350766;63.14754732;62.4882636;37.5117364;93.33735463;6.662645374;56.35272689;43.64727311;62.32705786;37.67294214
Puducherry;3;34;2022-05-20T00:01:10;2022-05-20T00:01:10;math;59.31411123;44.02882055;61.19831599;52.65589148;61.48426231;38.51573769;85.3015047;14.6984953;51.77894274;48.22105726;67.60577994;32.39422006
Puducherry;5;71;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;47.21837141;58.55658414;50.98090611;53.03709731;73.97290152;26.02709848;49.87316049;50.12683951;67.64518047;32.35481953;62.42010757;37.57989243
Puducherry;5;71;2022-05-20T00:01:11;2022-05-20T00:01:11;language;53.03741112;72.27923177;59.65029433;60.80222048;62.53659796;37.46340204;24.80974074;75.19025926;50.17899609;49.82100391;50.38137186;49.61862814
Puducherry;5;71;2022-05-20T00:01:11;2022-05-20T00:01:11;math;44.80128117;50.37807124;46.94696564;44.62648356;74.93029445;25.06970555;73.90473723;26.09526277;69.7738026;30.2261974;76.88871075;23.11128925
Puducherry;8;108;2022-05-20T00:01:11;2022-05-20T00:01:11;language;47.78636854;61.96900525;57.29525778;62.49943063;74.81638053;25.18361947;52.04864543;47.95135457;58.21182623;41.78817377;47.9156022;52.0843978
Puducherry;8;108;2022-05-20T00:01:11;2022-05-20T00:01:11;math;30.38955178;45.85873031;34.87733284;38.55798252;90.90677757;9.093222434;42.83409875;57.16590125;77.89342355;22.10657645;74.30410529;25.69589471
Puducherry;8;108;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;36.28255114;23.73724384;42.18893699;45.41944123;80.33838299;19.66161701;100;0;66.2695917;33.7304083;58.66368053;41.33631947
Puducherry;8;108;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;33.09167244;24.20658129;40.05259289;43.01070503;90.06647436;9.933525639;100;0;81.25250153;18.74749847;72.65123613;27.34876387
Puducherry;10;145;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;54.537666;57.055405;59.99646;64.021576;21.084301;78.9157;34.5506;65.4494;13.467706;86.532295;4.418823;95.58118
Puducherry;10;145;2022-05-20T00:01:11;2022-05-20T00:01:11;math;29.884161;25.218353;34.041035;35.654137;88.25567;11.744334;100;0;75.26047;24.739534;68.24453;31.755468
Puducherry;10;145;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;32.78623;27.767471;26.474874;30.208475;94.628136;5.371863;100;0;99.91181;0.08818589;95.24795;4.752053
Puducherry;10;145;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;37.51323;35.76396;39.018562;40.8544;89.71661;10.283387;100;0;88.333;11.667004;83.57087;16.429127
Puducherry;10;145;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.69271;55.815063;43.15034;49.87337;82.49863;17.50137;52.612503;47.387497;73.28779;26.712215;60.54714;39.45286
