state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Jammu & Kashmir;3;1;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;56.45795224;54.48013692;58.07836557;60.44094385;61.41241847;38.58758153;65.56465206;34.43534794;58.51748127;41.48251873;51.66579727;48.33420273
Jammu & Kashmir;3;1;2022-05-20T00:01:10;2022-05-20T00:01:10;language;63.76994756;60.0471672;64.64439646;67.4034484;59.66765249;40.33234751;69.9909072;30.0090928;60.93542982;39.06457018;53.19343772;46.80656228
Jammu & Kashmir;3;1;2022-05-20T00:01:10;2022-05-20T00:01:10;math;54.56337862;55.69000075;58.57046494;59.89542777;67.00084143;32.99915857;61.57017184;38.42982816;57.75158175;42.24841825;53.8766781;46.1233219
Jammu & Kashmir;5;38;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;48.86839177;46.6546829;51.53098358;56.79474832;69.91461719;30.08538281;70.88836683;29.11163317;62.63757818;37.36242182;53.32467719;46.67532281
Jammu & Kashmir;5;38;2022-05-20T00:01:11;2022-05-20T00:01:11;language;55.50861516;50.52588407;55.61589497;64.45150255;57.58717351;42.41282649;65.33581544;34.66418456;56.86023409;43.13976591;42.31529082;57.68470918
Jammu & Kashmir;5;38;2022-05-20T00:01:11;2022-05-20T00:01:11;math;41.05724946;43.90181824;46.36367175;49.96731094;81.40729061;18.59270939;76.73805329;23.26194671;73.28872149;26.71127851;66.89376154;33.10623846
Jammu & Kashmir;8;75;2022-05-20T00:01:11;2022-05-20T00:01:11;language;54.63324722;44.31324715;53.35001085;61.89722661;61.33184683;38.66815317;79.7804201;20.2195799;62.51213418;37.48786582;49.36691751;50.63308249
Jammu & Kashmir;8;75;2022-05-20T00:01:11;2022-05-20T00:01:11;math;35.4864916;32.88616787;38.87295942;40.74362817;71.35737711;28.64262289;74.2669183;25.7330817;65.8260479;34.1739521;60.91394391;39.08605609
Jammu & Kashmir;8;75;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;39.84156848;35.45359765;42.49243427;48.07454991;71.52842427;28.47157573;79.01832749;20.98167251;65.99718237;34.00281763;53.22240467;46.77759533
Jammu & Kashmir;8;75;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.13198479;34.24762088;40.70540441;45.04883477;81.41080091;18.58919909;86.00689844;13.99310156;76.78354774;23.21645226;65.87763952;34.12236048
Jammu & Kashmir;10;112;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;45.013767;39.904095;46.745895;52.296795;36.464592;63.535408;47.057606;52.942394;30.883259;69.116745;27.007881;72.99212
Jammu & Kashmir;10;112;2022-05-20T00:01:11;2022-05-20T00:01:11;math;28.233355;26.487207;28.976778;31.91898;86.08687;13.913136;87.06961;12.930389;83.30199;16.69801;76.111015;23.888983
Jammu & Kashmir;10;112;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;37.168114;30.781406;34.947792;36.78332;93.480835;6.519166;97.12082;2.8791828;96.84125;3.158756;91.50698;8.493019
Jammu & Kashmir;10;112;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;33.19536;31.392817;36.41276;39.24617;94.295944;5.7040553;95.65661;4.34339;91.10783;8.892174;83.02431;16.975697
Jammu & Kashmir;10;112;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;35.886932;32.287384;38.009125;40.608936;84.01145;15.988548;90.7686;9.2314;81.73422;18.26578;75.73959;24.260405
