state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Bihar;3;10;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;54.49698095;54.25314785;0;59.66460518;40.33539482;59.54002097;40.45997903
Bihar;3;10;2022-05-20T00:01:10;2022-05-20T00:01:10;language;59.01882152;58.97141934;0;64.62408798;35.37591202;64.32769035;35.67230965
Bihar;3;10;2022-05-20T00:01:10;2022-05-20T00:01:10;math;56.28577602;55.83166114;0;56.53573056;43.46426944;56.89600807;43.10399193
Bihar;5;47;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;46.90511189;46.96381627;0;68.27278671;31.72721329;67.38922349;32.61077651
Bihar;5;47;2022-05-20T00:01:11;2022-05-20T00:01:11;language;53.67121226;53.61787754;0;59.71973597;40.28026403;59.41559672;40.58440328
Bihar;5;47;2022-05-20T00:01:11;2022-05-20T00:01:11;math;44.09266998;42.70580968;0;72.73252183;27.26747817;74.01005166;25.98994834
Bihar;8;84;2022-05-20T00:01:11;2022-05-20T00:01:11;language;50.57923126;47.06372923;0;69.12204043;30.87795957;74.52200124;25.47799876
Bihar;8;84;2022-05-20T00:01:11;2022-05-20T00:01:11;math;39.8870571;36.18834821;0;61.8698591;38.1301409;68.28495691;31.71504309
Bihar;8;84;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;40.55062528;36.94470749;0;67.73568253;32.26431747;73.9403094;26.0596906
Bihar;8;84;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;40.90536333;39.13466629;0;74.39081492;25.60918508;76.38311078;23.61688922
Bihar;10;121;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;38.654705;34.69389;0;50.617023;49.382977;57.959286;42.040714
Bihar;10;121;2022-05-20T00:01:11;2022-05-20T00:01:11;math;36.088028;32.321045;0;65.88962;34.11038;74.076485;25.923513
Bihar;10;121;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;39.905926;36.15556;0;88.30352;11.696483;91.98025;8.019751
Bihar;10;121;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;35.322308;31.924486;0;88.84908;11.150917;93.57218;6.427816
Bihar;10;121;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.987988;33.287716;0;84.02637;15.973634;89.87889;10.121107
