state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Puducherry;3;34;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;64.08622393;53.85429676;64.50957859;66.03419624;43.92637185;56.07362815;70.13551674;29.86448326;48.16648265;51.83351735;39.81757192;60.18242808
Puducherry;3;34;2022-05-20T00:01:10;2022-05-20T00:01:10;language;69.61490174;60.92997882;67.77564037;71.00701495;50.75747563;49.24252437;69.0629453;30.9370547;55.38776532;44.61223468;46.52607214;53.47392786
Puducherry;3;34;2022-05-20T00:01:10;2022-05-20T00:01:10;math;64.03354177;55.15600163;62.66239311;60.0132302;48.4885063;51.5114937;64.42277458;35.57722542;49.98037149;50.01962851;52.92469064;47.07530936
Puducherry;5;71;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;55.94296174;39.88495683;56.32576088;59.98961296;58.75765954;41.24234046;87.05911958;12.94088042;59.29794122;40.70205878;39.85481058;60.14518942
Puducherry;5;71;2022-05-20T00:01:11;2022-05-20T00:01:11;language;58.96054128;45.10625895;66.0543042;72.96117282;54.86386501;45.13613499;77.3856297;22.6143703;38.49572439;61.50427561;25.97931585;74.02068415
Puducherry;5;71;2022-05-20T00:01:11;2022-05-20T00:01:11;math;54.89837521;37.91566209;50.00592938;51.40764797;60.02825196;39.97174804;85.8822185;14.1177815;66.47262428;33.52737572;66.45274474;33.54725526
Puducherry;8;108;2022-05-20T00:01:11;2022-05-20T00:01:11;language;42.102138;49.0529665;63.20452277;64.18678923;86.65633939;13.34366061;74.90073704;25.09926296;45.57446663;54.42553337;49.51334695;50.48665305
Puducherry;8;108;2022-05-20T00:01:11;2022-05-20T00:01:11;math;31.13703799;31.30960183;36.90520895;39.5669676;87.01354828;12.98645172;86.64808903;13.35191097;74.06999654;25.93000346;66.88057895;33.11942105
Puducherry;8;108;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;34.83363049;34.13614208;45.88655476;42.94065571;84.85453912;15.14546088;88.41508099;11.58491901;56.75135791;43.24864209;63.65457401;36.34542599
Puducherry;8;108;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;31.37091409;34.70242042;42.76452991;43.50146114;94.73119208;5.268807921;94.36215575;5.637844253;77.19543259;22.80456741;62.53287441;37.46712559
Puducherry;10;145;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;42.483696;53.302868;65.36305;68.20972;39.32566;60.67434;20.209723;79.790276;4.0961814;95.90382;5.585944;94.414055
Puducherry;10;145;2022-05-20T00:01:11;2022-05-20T00:01:11;math;27.926643;28.768116;34.967125;43.249428;91.31666;8.683341;89.59975;10.400257;74.41027;25.589725;42.436928;57.563072
Puducherry;10;145;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;30.526312;26.07129;23.327091;34.426678;99.24248;0.7575196;99.359344;0.6406578;100;0;94.10302;5.896983
Puducherry;10;145;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.272915;34.390915;40.764664;46.61049;97.29018;2.7098248;99.10079;0.89920765;86.184616;13.815387;67.95452;32.045483
Puducherry;10;145;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;32.11933;37.419952;46.250137;57.439846;96.727615;3.2723858;89.37269;10.6273155;67.34907;32.650932;40.25584;59.74416
