state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Assam;3;18;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;59.167585;61.51479427;0;52.71459413;47.28540587;48.99086202;51.00913798
Assam;3;18;2022-05-20T00:01:10;2022-05-20T00:01:10;language;62.04337592;64.21566345;0;60.12935866;39.87064134;56.50335654;43.49664346
Assam;3;18;2022-05-20T00:01:10;2022-05-20T00:01:10;math;59.75774313;60.86186094;0;52.9460006;47.0539994;50.65892738;49.34107262
Assam;5;55;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;51.49669844;52.85006882;0;62.25856622;37.74143378;59.80518913;40.19481087
Assam;5;55;2022-05-20T00:01:11;2022-05-20T00:01:11;language;55.45799601;58.1284886;0;58.20174772;41.79825228;53.09182644;46.90817356
Assam;5;55;2022-05-20T00:01:11;2022-05-20T00:01:11;math;47.02975269;46.55852542;0;69.74486957;30.25513043;70.4391851;29.5608149
Assam;8;92;2022-05-20T00:01:11;2022-05-20T00:01:11;language;48.26140273;47.64461124;0;74.28689476;25.71310524;75.65983947;24.34016053
Assam;8;92;2022-05-20T00:01:11;2022-05-20T00:01:11;math;36.24491999;35.78818467;0;72.04508984;27.95491016;71.06540338;28.93459662
Assam;8;92;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;38.97845596;37.24291959;0;73.29118012;26.70881988;76.42088131;23.57911869
Assam;8;92;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;39.85189426;39.61949073;0;77.91420637;22.08579363;78.23060587;21.76939413
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;41.38839;40.34389;0;45.467213;54.532787;47.16159;52.83841
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;math;32.390396;31.87213;0;75.81926;24.180742;75.56427;24.43573
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;38.285362;38.604897;0;94.01543;5.9845705;93.695305;6.304693
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;34.876198;33.566227;0;91.22738;8.772618;92.90492;7.095075
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.04882;34.78388;0;88.38047;11.619526;89.45039;10.549608
