state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Maharashtra;3;27;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;60.99046562;63.18722594;0;50.8171012;49.1828988;46.82882993;53.17117007
Maharashtra;3;27;2022-05-20T00:01:10;2022-05-20T00:01:10;language;65.23741529;68.23746793;0;57.97856026;42.02143974;53.11482896;46.88517104
Maharashtra;3;27;2022-05-20T00:01:10;2022-05-20T00:01:10;math;60.57039015;62.01353799;0;52.66493543;47.33506457;50.32166401;49.67833599
Maharashtra;5;64;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;50.2126603;52.73281044;0;65.20317835;34.79682165;60.59638114;39.40361886
Maharashtra;5;64;2022-05-20T00:01:11;2022-05-20T00:01:11;language;56.87590277;60.72558349;0;56.10084534;43.89915466;48.64081006;51.35918994
Maharashtra;5;64;2022-05-20T00:01:11;2022-05-20T00:01:11;math;44.91220181;45.8312404;0;73.54716407;26.45283593;72.58374403;27.41625597
Maharashtra;8;101;2022-05-20T00:01:11;2022-05-20T00:01:11;language;54.73251981;58.75960042;0;63.56623044;36.43376955;55.0090392;44.9909608
Maharashtra;8;101;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.09244594;34.4740608;0;78.26482526;21.73517474;77.44809151;22.55190849
Maharashtra;8;101;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;39.25410862;39.43625018;0;73.08042942;26.91957058;73.92872655;26.07127345
Maharashtra;8;101;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;39.59806468;40.32476802;0;80.14577805;19.85422195;79.56823769;20.43176231
Maharashtra;10;138;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;45.464527;47.323254;0;36.916653;63.083347;30.74823;69.25177
Maharashtra;10;138;2022-05-20T00:01:11;2022-05-20T00:01:11;math;29.635378;29.198444;0;83.785225;16.214775;84.48824;15.511759
Maharashtra;10;138;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;42.10232;45.851486;0;88.95119;11.048816;84.96284;15.037162
Maharashtra;10;138;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;33.910706;34.65917;0;93.82417;6.1758256;93.93613;6.0638733
Maharashtra;10;138;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.359318;37.739563;0;84.54986;15.450139;85.02341;14.976592
