state_name;grade;id;created_at;updated_at;subject;state_average;national_average;state_average_scaled_2021;state_average_scaled_2017;below_basic;basic;proficient;advanced
Gujarat;3;24;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;60.5698768;57.41111026;313;329;16.32059876;35.07627586;38.22274838;10.380377
Gujarat;3;24;2022-05-20T00:01:10;2022-05-20T00:01:10;language;65.5303963;61.88003463;330;347;23.14401754;35.46081464;28.36828651;13.02688132
Gujarat;3;24;2022-05-20T00:01:10;2022-05-20T00:01:10;math;59.07079132;56.94394351;310;325;18.4566437;36.92737446;33.13653631;11.47944554
Gujarat;5;61;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;49.89689471;48.48748114;287;314;28.77627935;38.37753599;28.55242526;4.293759395
Gujarat;5;61;2022-05-20T00:01:11;2022-05-20T00:01:11;language;55.03184073;55.19833154;307;324;18.8081107;42.44405672;32.11764623;6.630186351
Gujarat;5;61;2022-05-20T00:01:11;2022-05-20T00:01:11;math;44.90122093;43.71621283;287;321;28.85228446;46.2824416;21.14313718;3.722136756
Gujarat;8;98;2022-05-20T00:01:11;2022-05-20T00:01:11;language;56.79184011;52.97309821;309;325;13.23766774;48.78256529;27.60527805;10.37448892
Gujarat;8;98;2022-05-20T00:01:11;2022-05-20T00:01:11;math;35.85691918;36.02218948;254;281;24.82861115;49.40018482;19.90626635;5.864937683
Gujarat;8;98;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;40.72782486;39.38511521;253;295;33.0901224;37.57673397;21.41037079;7.922772838
Gujarat;8;98;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;39.5342371;39.33958349;255;306;35.75310653;45.85690377;12.25733421;6.132655492
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;41.27336;43.18472;271;240;21.884907;19.278831;46.060013;12.776248
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;math;29.781534;32.09475;211;246;31.540075;53.732204;12.436432;2.2912886
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;42.753063;41.25734;263;247;48.050972;43.267483;8.530939;0.15060532
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;33.81656;34.924866;201;246;78.62372;16.542;4.321952;0.5123315
Gujarat;10;135;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.651855;37.30951;232;247;57.5686;29.77875;11.537505;1.1151452
