state_name;grade;id;created_at;updated_at;subject;boys;girls;trans_gender;boys_basic_and_below_basic;boys_proficient_and_advance;girls_basic_and_below_basic;girls_proficient_and_advance
Manipur;3;14;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;60.45694813;63.11345362;0;51.22435174;48.77564826;47.45884413;52.54115587
Manipur;3;14;2022-05-20T00:01:10;2022-05-20T00:01:10;language;64.31548094;66.25449754;0;56.12416043;43.87583957;53.14285357;46.85714643
Manipur;3;14;2022-05-20T00:01:10;2022-05-20T00:01:10;math;57.30348591;59.95823213;0;57.49809432;42.50190568;53.18655996;46.81344004
Manipur;5;51;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;48.00524802;51.5135586;0;70.96149711;29.03850289;64.13732096;35.86267904
Manipur;5;51;2022-05-20T00:01:11;2022-05-20T00:01:11;language;57.3602943;63.82056829;0;55.05795574;44.94204426;42.56874332;57.43125668
Manipur;5;51;2022-05-20T00:01:11;2022-05-20T00:01:11;math;43.22918425;44.18304137;0;76.82699159;23.17300841;78.3314859;21.6685141
Manipur;8;88;2022-05-20T00:01:11;2022-05-20T00:01:11;language;58.73462253;60.79113105;0;55.09836972;44.90163028;50.71529443;49.28470557
Manipur;8;88;2022-05-20T00:01:11;2022-05-20T00:01:11;math;37.907455;37.30957059;0;70.3176402;29.6823598;72.07102863;27.92897137
Manipur;8;88;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;43.44750164;43.48858531;0;62.54038328;37.45961672;64.13946464;35.86053536
Manipur;8;88;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;40.70480539;40.44558073;0;80.82326621;19.17673379;79.09436092;20.90563908
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;54.6868;56.383934;0;24.072845;75.927155;20.831203;79.1688
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;math;31.845285;31.236294;0;80.619446;19.38055;80.8694;19.130596
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;29.025684;28.062017;0;97.06637;2.9336298;98.51826;1.4817429
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;37.82031;38.729824;0;88.178055;11.821945;88.53629;11.463708
Manipur;10;125;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;41.705;41.395096;0;77.16683;22.833166;77.88541;22.114594
