state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Arunachal Pradesh;3;12;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;42.0676023;48.38737301;45.42205917;45.47184137;78.57432742;21.42567258;73.3674947;26.6325053;76.55902999;23.44097001;76.31146671;23.68853329
Arunachal Pradesh;3;12;2022-05-20T00:01:10;2022-05-20T00:01:10;language;41.41181642;52.72061902;49.26402804;48.07305666;91.64687808;8.353121919;73.26740325;26.73259675;85.18764218;14.81235782;79.5331564;20.4668436
Arunachal Pradesh;3;12;2022-05-20T00:01:10;2022-05-20T00:01:10;math;38.95302782;44.83761355;43.30521931;43.75825227;83.90279721;16.09720279;79.44150304;20.55849696;83.36152657;16.63847343;81.26443355;18.73556645
Arunachal Pradesh;5;49;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;38.52777313;44.63562444;47.66911674;38.95204853;92.4356467;7.564353304;77.17199911;22.82800089;67.03970613;32.96029387;84.39304372;15.60695628
Arunachal Pradesh;5;49;2022-05-20T00:01:11;2022-05-20T00:01:11;language;45.67011008;52.79516379;50.98465886;43.17688355;65.46232884;34.53767116;61.35379838;38.64620162;70.15386349;29.84613651;75.96757919;24.03242081
Arunachal Pradesh;5;49;2022-05-20T00:01:11;2022-05-20T00:01:11;math;33.61828359;36.89595;39.62076107;35.11538209;96.25428036;3.745719638;88.9261588;11.0738412;85.21674872;14.78325128;87.11881028;12.88118972
Arunachal Pradesh;8;86;2022-05-20T00:01:11;2022-05-20T00:01:11;language;48.90983159;56.90322863;57.76495153;50.89391701;70.22073993;29.77926007;58.88057593;41.11942407;63.16097395;36.83902605;68.30901877;31.69098123
Arunachal Pradesh;8;86;2022-05-20T00:01:11;2022-05-20T00:01:11;math;32.99958801;31.54672733;35.86101584;31.91303556;83.24703201;16.75296799;84.71981834;15.28018166;81.39390435;18.60609565;83.93435547;16.06564453
Arunachal Pradesh;8;86;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.29020396;40.74410911;40.55069643;38.9187374;83.4384233;16.5615767;72.17450795;27.82549205;77.32910167;22.67089833;77.88962336;22.11037664
Arunachal Pradesh;8;86;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.90810787;38.13612876;38.41256632;36.2406261;95.85125416;4.148745838;85.01924521;14.98075479;83.42917027;16.57082973;85.33397406;14.66602594
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;56.60679;55.05666;52.51686;48.458748;14.887862;85.11214;20.646666;79.35333;27.339607;72.66039;30.594902;69.4051
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;math;31.306517;27.170547;28.344725;29.762611;83.00939;16.99061;90.696686;9.303311;89.86264;10.137357;80.17753;19.822472
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;29.992132;34.600304;37.80664;37.274963;97.92409;2.0759158;94.048294;5.951703;90.8495;9.150496;92.34536;7.654641
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;35.974575;35.629395;37.444386;34.613106;79.07853;20.921469;93.254974;6.7450237;89.13624;10.863762;92.10642;7.893576
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;38.753227;40.73876;39.458008;39.14318;92.540054;7.459942;81.34977;18.650232;79.47522;20.52478;78.531105;21.468895
