state_name;grade;id;created_at;updated_at;subject;state_average;national_average;state_average_scaled_2021;state_average_scaled_2017;below_basic;basic;proficient;advanced
Daman & Diu;3;25;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;50.86065618;57.41111026;294;314;31.8784848;34.40082236;27.7417247;5.978968146
Daman & Diu;3;25;2022-05-20T00:01:10;2022-05-20T00:01:10;language;54.26268427;61.88003463;306;330;40.05508323;32.07755952;21.22943195;6.637925297
Daman & Diu;3;25;2022-05-20T00:01:10;2022-05-20T00:01:10;math;51.6645304;56.94394351;294;310;30.97731176;36.98846775;23.0278657;9.00635479
Daman & Diu;5;62;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;42.95640183;48.48748114;269;288;40.36408071;41.11488593;16.75192748;1.769105879
Daman & Diu;5;62;2022-05-20T00:01:11;2022-05-20T00:01:11;language;48.47426088;55.19833154;296;300;23.7881376;48.49693718;21.32081453;6.394110691
Daman & Diu;5;62;2022-05-20T00:01:11;2022-05-20T00:01:11;math;39.12297551;43.71621283;273;290;38.72470796;43.65277455;14.58105911;3.041458379
Daman & Diu;8;99;2022-05-20T00:01:11;2022-05-20T00:01:11;language;53.45365262;52.97309821;302;295;17.23752218;51.04948986;19.86784197;11.845146
Daman & Diu;8;99;2022-05-20T00:01:11;2022-05-20T00:01:11;math;35.17769187;36.02218948;251;242;25.37046964;51.6059009;19.7487803;3.274849153
Daman & Diu;8;99;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;38.29132256;39.38511521;246;248;36.82378004;41.93180449;16.93121824;4.31319723
Daman & Diu;8;99;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;36.39850698;39.33958349;244;257;44.23024062;42.73382346;10.59692308;2.439012837
Daman & Diu;10;136;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;46.87457;43.18472;285;257;16.406736;12.786376;51.230957;19.575932
Daman & Diu;10;136;2022-05-20T00:01:11;2022-05-20T00:01:11;math;28.930656;32.09475;208;237;35.880856;51.04381;9.807799;3.2675312
Daman & Diu;10;136;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;41.885857;41.25734;262;232;49.44527;40.124447;10.430284;0
Daman & Diu;10;136;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;34.6476;34.924866;204;243;72.9882;21.190256;5.821546;0
Daman & Diu;10;136;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.375156;37.30951;231;237;62.753696;23.06309;11.990606;2.1926064
