state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Meghalaya;3;17;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;52.17770744;47.07741527;52.31859177;50.54446109;67.26035672;32.73964328;71.94081474;28.05918526;63.88065946;36.11934054;68.01103144;31.98896856
Meghalaya;3;17;2022-05-20T00:01:10;2022-05-20T00:01:10;language;55.30424501;48.26820875;57.34569392;58.79661122;70.17655237;29.82344763;76.5768917;23.4231083;63.68114731;36.31885269;69.3500078;30.6499922
Meghalaya;3;17;2022-05-20T00:01:10;2022-05-20T00:01:10;math;47.23978961;42.35403931;46.48291159;50.38566463;73.03665724;26.96334276;78.82317482;21.17682518;74.95824652;25.04175348;70.38153809;29.61846191
Meghalaya;5;54;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;39.26538717;38.10518627;42.26152571;50.89084699;83.37012845;16.62987155;85.85782811;14.14217189;76.39856563;23.60143437;61.96246344;38.03753656
Meghalaya;5;54;2022-05-20T00:01:11;2022-05-20T00:01:11;language;45.91279322;44.74475408;51.89563987;66.04181848;74.55226599;25.44773401;76.86624154;23.13375846;62.31177049;37.68822951;38.63798198;61.36201802
Meghalaya;5;54;2022-05-20T00:01:11;2022-05-20T00:01:11;math;33.2160029;31.99126047;34.33116148;45.76791628;90.99961024;9.000389757;91.10088838;8.899111617;89.45542789;10.54457211;73.62798638;26.37201362
Meghalaya;8;91;2022-05-20T00:01:11;2022-05-20T00:01:11;language;35.66984102;42.02391871;55.53277765;59.88199653;90.86333951;9.136660485;82.18048482;17.81951518;60.8515178;39.1484822;52.80572734;47.19427266
Meghalaya;8;91;2022-05-20T00:01:11;2022-05-20T00:01:11;math;26.74493226;27.55608826;30.00969698;32.56809894;94.79188586;5.208114145;95.03080847;4.969191528;89.04561081;10.95438919;81.22555548;18.77444452
Meghalaya;8;91;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;30.2844224;32.378022;39.25285565;43.28005813;94.69217093;5.30782907;90.13905336;9.860946637;74.87643497;25.12356503;64.24895714;35.75104286
Meghalaya;8;91;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;30.56315086;31.88863757;37.08477871;39.91180846;95.96302774;4.036972258;94.50485714;5.495142857;86.108392;13.891608;80.01823619;19.98176381
Meghalaya;10;128;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;37.352474;41.646942;45.75382;58.306694;51.556587;48.443413;41.84346;58.15654;36.40456;63.59544;14.819757;85.180244
Meghalaya;10;128;2022-05-20T00:01:11;2022-05-20T00:01:11;math;24.761229;25.403599;27.698734;30.989754;95.399605;4.600395;94.944466;5.0555377;89.02333;10.976672;81.51466;18.485332
Meghalaya;10;128;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;24.42254;24.510351;28.496927;34.437572;99.61614;0.38385656;99.21663;0.7833722;97.57833;2.4216712;96.27398;3.7260225
Meghalaya;10;128;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;29.18557;30.808311;33.225235;39.60857;99.14753;0.8524683;98.47402;1.525979;92.967705;7.032296;88.90701;11.092983
Meghalaya;10;128;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;30.428692;31.758018;35.07692;42.866554;96.565315;3.4346867;96.92417;3.075828;86.73992;13.260078;75.17203;24.827974
