state_name;grade;id;created_at;updated_at;subject;state_average;national_average;state_average_scaled_2021;state_average_scaled_2017;below_basic;basic;proficient;advanced
Arunachal Pradesh;3;12;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;47.13696887;57.41111026;286;295;34.16061545;40.49725171;20.03162323;5.31050961
Arunachal Pradesh;3;12;2022-05-20T00:01:10;2022-05-20T00:01:10;language;50.70831165;61.88003463;299;307;46.03807703;30.08358398;17.60417992;6.274159074
Arunachal Pradesh;3;12;2022-05-20T00:01:10;2022-05-20T00:01:10;math;44.05434125;56.94394351;277;295;39.33731528;40.96756967;16.12102754;3.574087516
Arunachal Pradesh;5;49;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;42.92768961;48.48748114;271;282;40.43466455;38.91586666;18.49963882;2.149829968
Arunachal Pradesh;5;49;2022-05-20T00:01:11;2022-05-20T00:01:11;language;49.9769517;55.19833154;300;287;26.37848932;39.18924475;26.96356575;7.46870018
Arunachal Pradesh;5;49;2022-05-20T00:01:11;2022-05-20T00:01:11;math;36.37975933;43.71621283;268;278;42.03876158;46.64140516;9.912339733;1.407493522
Arunachal Pradesh;8;86;2022-05-20T00:01:11;2022-05-20T00:01:11;language;55.51567864;52.97309821;308;280;21.06841405;40.44373388;22.42437968;16.06347239
Arunachal Pradesh;8;86;2022-05-20T00:01:11;2022-05-20T00:01:11;math;31.80331027;36.02218948;242;248;29.78364781;54.81242499;13.8097702;1.594157002
Arunachal Pradesh;8;86;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;40.14999055;39.38511521;249;250;35.38705839;38.67807575;20.66381363;5.271052228
Arunachal Pradesh;8;86;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.71782181;39.33958349;249;261;39.49183519;46.06279871;10.4996504;3.945715702
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;53.81402;43.18472;305;269;12.459837;10.312008;41.460564;35.76759
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;math;27.679502;32.09475;203;238;36.269325;52.709152;10.416973;0.6045492
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;34.87639;41.25734;240;234;72.96985;21.00977;5.904535;0.11584505
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;35.568672;34.924866;209;240;70.91831;21.432035;7.4328895;0.21676424
Arunachal Pradesh;10;123;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;40.206215;37.30951;240;252;53.090454;28.386942;16.397732;2.1248732
