state_name;grade;id;created_at;updated_at;subject;urban;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban_basic_and_below_basic;urban_proficient_and_advance
Chandigarh;3;4;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;61.33386062;52.61978915;73.43298416;26.56701584;49.25461183;50.74538817
Chandigarh;3;4;2022-05-20T00:01:10;2022-05-20T00:01:10;language;67.30707493;56.26320396;76.76631749;23.23368251;53.20636616;46.79363384
Chandigarh;3;4;2022-05-20T00:01:10;2022-05-20T00:01:10;math;59.96896715;51.61097944;71.8161429;28.1838571;53.17100008;46.82899992
Chandigarh;5;41;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;54.20849301;44.57770106;79.47963565;20.52036435;57.96610354;42.03389646
Chandigarh;5;41;2022-05-20T00:01:11;2022-05-20T00:01:11;language;64.15833417;55.43600129;62.61625795;37.38374205;42.24325787;57.75674213
Chandigarh;5;41;2022-05-20T00:01:11;2022-05-20T00:01:11;math;49.32973271;44.47393009;75.0800914;24.9199086;67.66104929;32.33895071
Chandigarh;8;78;2022-05-20T00:01:11;2022-05-20T00:01:11;language;64.9745246;56.20251513;68.80151169;31.19848831;45.2650759;54.7349241
Chandigarh;8;78;2022-05-20T00:01:11;2022-05-20T00:01:11;math;46.69197121;41.14947362;51.47639678;48.52360322;51.81217245;48.18782755
Chandigarh;8;78;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;50.51246191;38.72143018;76.97733771;23.02266229;48.71058057;51.28941943
Chandigarh;8;78;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;48.57066328;47.15903361;64.82407952;35.17592048;61.20130143;38.79869857
Chandigarh;10;115;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;66.83999;43.804787;29.054262;70.94574;10.694278;89.305725
Chandigarh;10;115;2022-05-20T00:01:11;2022-05-20T00:01:11;math;43.932777;29.300016;80.18922;19.81078;50.176056;49.823944
Chandigarh;10;115;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;50.94944;45.2889;88.44352;11.5564785;71.75251;28.247486
Chandigarh;10;115;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;47.70371;35.807327;89.79387;10.206134;64.49693;35.503063
Chandigarh;10;115;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;53.26171;38.556873;84.45567;15.544325;52.300198;47.699802
