state_name;grade;id;created_at;updated_at;subject;state_average;national_average;state_average_scaled_2021;state_average_scaled_2017;below_basic;basic;proficient;advanced
Maharashtra;3;27;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;62.08337079;57.41111026;316;330;15.43267742;33.40022812;38.23724656;12.92984791
Maharashtra;3;27;2022-05-20T00:01:10;2022-05-20T00:01:10;language;66.7279258;61.88003463;333;344;22.22353899;33.3385828;30.08886011;14.3490181
Maharashtra;3;27;2022-05-20T00:01:10;2022-05-20T00:01:10;math;61.28807207;56.94394351;316;325;17.40672683;34.09289242;33.74498133;14.75539942
Maharashtra;5;64;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;51.44646953;48.48748114;291;304;28.51735681;34.4304365;30.29918034;6.753026345
Maharashtra;5;64;2022-05-20T00:01:11;2022-05-20T00:01:11;language;58.76337053;55.19833154;317;323;17.18715113;35.2560984;35.99741806;11.55933241
Maharashtra;5;64;2022-05-20T00:01:11;2022-05-20T00:01:11;math;45.36208595;43.71621283;287;305;30.37087047;42.70468403;22.26356422;4.660881285
Maharashtra;8;101;2022-05-20T00:01:11;2022-05-20T00:01:11;language;56.75389282;52.97309821;310;320;16.47828197;42.79235419;26.8799184;13.84944543
Maharashtra;8;101;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.28269739;36.02218948;250;263;27.1632047;50.69399205;17.49255826;4.650244986
Maharashtra;8;101;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;39.34547834;39.38511521;248;266;37.63708075;35.86957168;19.13914601;7.354201555
Maharashtra;8;101;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;39.96140172;39.33958349;257;274;34.8039375;45.053082;12.96174123;7.181239276
Maharashtra;10;138;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;46.40703;43.18472;286;254;18.66775;15.121088;43.628696;22.582466
Maharashtra;10;138;2022-05-20T00:01:11;2022-05-20T00:01:11;math;29.414455;32.09475;211;254;33.11577;51.024914;13.680712;2.1786056
Maharashtra;10;138;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;44.001507;41.25734;267;263;46.18716;40.743675;12.560533;0.5086313
Maharashtra;10;138;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;34.289223;34.924866;202;250;77.08273;16.79806;5.489465;0.6297432
Maharashtra;10;138;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.552307;37.30951;233;254;58.411922;26.378283;13.614155;1.5956404
