state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Tripura;3;16;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;51.85683205;50.69077093;53.31660123;54.25500429;65.07221706;34.92778294;67.84041164;32.15958836;62.21646663;37.78353337;62.04112752;37.95887248
Tripura;3;16;2022-05-20T00:01:10;2022-05-20T00:01:10;language;56.64527132;55.8419399;58.43183353;59.72840133;69.73936824;30.26063176;69.27750937;30.72249063;65.29941732;34.70058268;65.26789565;34.73210435
Tripura;3;16;2022-05-20T00:01:10;2022-05-20T00:01:10;math;49.40100908;49.32121104;51.28602094;52.54788262;70.06839911;29.93160089;70.9663944;29.0336056;67.62718744;32.37281256;65.888998;34.111002
Tripura;5;53;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;46.04825406;40.51240272;47.94181585;50.17378732;73.25113888;26.74886112;81.96591111;18.03408889;68.80676637;31.19323363;64.23012177;35.76987823
Tripura;5;53;2022-05-20T00:01:11;2022-05-20T00:01:11;language;50.16419809;47.80965422;52.27461582;58.52167887;67.81405671;32.18594329;72.01356827;27.98643173;65.0415905;34.9584095;52.94560782;47.05439218
Tripura;5;53;2022-05-20T00:01:11;2022-05-20T00:01:11;math;39.22954854;34.72769222;40.08707591;44.36849514;82.05336365;17.94663635;90.97431609;9.025683909;82.94280041;17.05719959;74.35390714;25.64609286
Tripura;8;90;2022-05-20T00:01:11;2022-05-20T00:01:11;language;53.256329;44.63790953;58.24007146;59.26687606;68.67616276;31.32383724;81.6342078;18.3657922;58.85797808;41.14202192;55.05549214;44.94450786
Tripura;8;90;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.45849991;31.40005263;37.61689406;38.63685052;77.65590626;22.34409374;84.04061739;15.95938261;73.38030837;26.61969163;67.24731003;32.75268997
Tripura;8;90;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;40.12636315;33.87055277;42.59288209;45.51629574;67.30622587;32.69377413;86.29457638;13.70542362;63.17354595;36.82645405;56.38934999;43.61065001
Tripura;8;90;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;40.66015099;35.14048039;42.9746515;43.35919705;79.00206882;20.99793118;89.65082866;10.34917134;74.59131196;25.40868804;72.67521167;27.32478833
Tripura;10;127;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;39.664967;40.736713;42.563717;45.24138;45.203957;54.796043;45.691326;54.308674;39.922928;60.077072;38.312717;61.687283
Tripura;10;127;2022-05-20T00:01:11;2022-05-20T00:01:11;math;29.308083;27.923424;32.07231;33.005875;86.62312;13.376876;88.1968;11.803201;79.910515;20.089487;76.180405;23.819593
Tripura;10;127;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;39.836864;31.926477;41.896835;41.66553;94.99277;5.0072303;98.55375;1.4462477;91.63124;8.368756;92.01591;7.9840903
Tripura;10;127;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.864788;30.465225;34.671658;36.083553;94.72283;5.2771683;97.655396;2.3446043;92.266365;7.733638;90.33447;9.665529
Tripura;10;127;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;35.298466;32.093727;37.388657;38.7197;90.10553;9.894467;93.722336;6.277663;87.301346;12.698655;82.42432;17.575682
