state_name;grade;id;created_at;updated_at;subject;state_average;national_average;state_average_scaled_2021;state_average_scaled_2017;below_basic;basic;proficient;advanced
Madhya Pradesh;3;23;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;61.56696444;57.41111026;316;320;16.16435618;33.6771637;36.78166698;13.37681314
Madhya Pradesh;3;23;2022-05-20T00:01:10;2022-05-20T00:01:10;language;65.64136899;61.88003463;331;340;23.05682684;34.43238653;29.09738121;13.41340542
Madhya Pradesh;3;23;2022-05-20T00:01:10;2022-05-20T00:01:10;math;60.96087379;56.94394351;315;316;16.7781252;34.91949107;35.13038633;13.1719974
Madhya Pradesh;5;60;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;53.92403515;48.48748114;297;305;26.8796724;32.29547468;30.59644817;10.22840475
Madhya Pradesh;5;60;2022-05-20T00:01:11;2022-05-20T00:01:11;language;58.77528904;55.19833154;316;313;17.02472906;36.3354339;35.20121589;11.43862115
Madhya Pradesh;5;60;2022-05-20T00:01:11;2022-05-20T00:01:11;math;48.47335248;43.71621283;296;303;26.83354707;41.54687264;23.24467256;8.374907731
Madhya Pradesh;8;97;2022-05-20T00:01:11;2022-05-20T00:01:11;language;55.31940825;52.97309821;306;301;17.52695239;45.80602242;24.02699974;12.64002545
Madhya Pradesh;8;97;2022-05-20T00:01:11;2022-05-20T00:01:11;math;40.93077379;36.02218948;270;264;20.99030021;41.93334784;23.03496473;14.04138722
Madhya Pradesh;8;97;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;41.5208544;39.38511521;258;274;31.62326748;34.33397494;23.24110713;10.80165045
Madhya Pradesh;8;97;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;42.06618255;39.33958349;264;280;33.71831692;41.30883833;13.41055467;11.56229008
Madhya Pradesh;10;134;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;42.333923;43.18472;273;229;22.177483;18.233612;44.611004;14.977902
Madhya Pradesh;10;134;2022-05-20T00:01:11;2022-05-20T00:01:11;math;33.606663;32.09475;226;240;26.880274;46.81019;20.071081;6.2384553
Madhya Pradesh;10;134;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;43.979053;41.25734;268;246;46.0878;40.396492;12.866692;0.6490148
Madhya Pradesh;10;134;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;35.34548;34.924866;206;238;73.13144;18.266857;7.535403;1.0662981
Madhya Pradesh;10;134;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;37.12333;37.30951;229;237;63.033817;22.354713;12.597589;2.0138817
