state_name;grade;id;created_at;updated_at;subject;govt;govt_aided;private;central_govt;govt_basic_and_below_basic;govt_proficient_and_advance;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;private_basic_and_below_basic;private_proficient_and_advance;central_govt_basic_and_below_basic;central_govt_proficient_and_advance
Assam;3;18;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;61.53271198;53.62721666;61.11977825;50.46226531;47.89066703;52.10933297;67.58385431;32.41614569;51.53936119;48.46063881;68.3266967;31.6733033
Assam;3;18;2022-05-20T00:01:10;2022-05-20T00:01:10;language;64.07712225;58.57735675;64.72701317;52.39340479;56.95057292;43.04942708;68.56674665;31.43325335;55.99041605;44.00958395;73.68402028;26.31597972
Assam;3;18;2022-05-20T00:01:10;2022-05-20T00:01:10;math;62.13104247;51.52338345;59.89054312;49.45925196;47.56372444;52.43627556;69.09693223;30.90306777;53.97928905;46.02071095;73.94478686;26.05521314
Assam;5;55;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;52.09194226;47.75699509;53.63932991;48.97814981;59.86915749;40.13084251;70.06916185;29.93083815;61.97575768;38.02424232;66.15523628;33.84476372
Assam;5;55;2022-05-20T00:01:11;2022-05-20T00:01:11;language;54.59457924;59.25864865;62.36587023;57.07601001;59.21272628;40.78727372;51.37932445;48.62067555;47.34843004;52.65156996;53.01385201;46.98614799
Assam;5;55;2022-05-20T00:01:11;2022-05-20T00:01:11;math;47.20315321;44.72440856;47.27716129;42.49465001;68.20971246;31.79028754;74.68579798;25.31420202;71.88441093;28.11558907;78.60351097;21.39648903
Assam;8;92;2022-05-20T00:01:11;2022-05-20T00:01:11;language;43.90460359;38.67895337;64.67416204;63.61319533;82.84494213;17.15505787;89.72505264;10.27494736;44.83780715;55.16219285;46.53442594;53.46557406
Assam;8;92;2022-05-20T00:01:11;2022-05-20T00:01:11;math;34.80356617;34.46375447;40.52700777;38.42382705;74.31541031;25.68458969;71.8065989;28.1934011;62.15263898;37.84736102;70.29126331;29.70873669
Assam;8;92;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;35.84124817;33.26128226;46.82313834;46.32799889;80.01463087;19.98536913;84.81339214;15.18660786;55.17076385;44.82923615;57.92407969;42.07592031
Assam;8;92;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;39.16471639;35.20192828;45.12521306;41.69944371;78.49092006;21.50907994;85.39085194;14.60914806;69.84327019;30.15672981;78.38879227;21.61120773
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;36.447704;31.829285;53.916687;62.31902;53.268986;46.731014;63.86546;36.13454;25.205608;74.794395;10.662837;89.337166
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;math;31.26889;29.346851;35.036182;36.444298;77.83711;22.16289;82.48539;17.514608;68.827835;31.172163;62.84778;37.15222
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;37.684273;33.26788;41.53415;44.423553;95.48016;4.519836;97.83013;2.1698654;89.09831;10.90169;84.29413;15.705872
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;32.33557;29.491556;39.91704;43.292713;95.32639;4.673608;98.17952;1.8204824;82.20378;17.796219;77.83139;22.168612
Assam;10;129;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;32.87923;30.223967;41.73856;49.78695;94.17675;5.8232527;97.40809;2.5919113;75.74428;24.255718;59.960056;40.039944
