state_name;grade;id;created_at;updated_at;subject;sc;st;obc;general;sc_basic_and_below_basic;sc_proficient_and_advance;st_basic_and_below_basic;st_proficient_and_advance;obc_basic_and_below_basic;obc_proficient_and_advance;general_basic_and_below_basic;general_proficient_and_advance
Sikkim;3;11;2022-05-20T00:01:10;2022-05-20T00:01:10;evs;52.49319939;60.67339286;56.66085089;59.11903262;62.97394425;37.02605575;52.848741;47.151259;59.82207825;40.17792175;58.27477618;41.72522382
Sikkim;3;11;2022-05-20T00:01:10;2022-05-20T00:01:10;language;55.89184721;67.4053196;65.5778279;63.96960186;66.17165697;33.82834303;53.94378578;46.05621422;54.08058322;45.91941678;62.37620639;37.62379361
Sikkim;3;11;2022-05-20T00:01:10;2022-05-20T00:01:10;math;51.55166592;53.39780287;52.80986484;56.24855439;68.29636393;31.70363607;67.13054357;32.86945643;67.74093112;32.25906888;62.34473867;37.65526133
Sikkim;5;48;2022-05-20T00:01:11;2022-05-20T00:01:11;evs;43.18915853;46.96467547;43.0546669;45.06646207;75.34268232;24.65731768;73.05588011;26.94411989;80.93157835;19.06842165;73.43442489;26.56557511
Sikkim;5;48;2022-05-20T00:01:11;2022-05-20T00:01:11;language;46.65337005;56.8573642;53.88731405;53.99486669;69.22685407;30.77314593;54.36419376;45.63580624;60.29029133;39.70970867;58.64755779;41.35244221
Sikkim;5;48;2022-05-20T00:01:11;2022-05-20T00:01:11;math;29.25198979;36.24071207;33.83186116;38.7086369;94.01279641;5.987203589;89.0432992;10.9567008;91.57672587;8.423274128;85.03498269;14.96501731
Sikkim;8;85;2022-05-20T00:01:11;2022-05-20T00:01:11;language;53.07317687;56.78606647;55.4800779;60.40404497;70.53296611;29.46703389;62.04729355;37.95270645;61.83376819;38.16623181;54.37397379;45.62602621
Sikkim;8;85;2022-05-20T00:01:11;2022-05-20T00:01:11;math;28.05378467;29.04644475;30.1097351;31.92728889;96.37495238;3.625047618;90.91727311;9.082726891;90.57678549;9.423214511;84.5468018;15.4531982
Sikkim;8;85;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;35.18648;39.1890594;38.94958847;43.65079594;87.06378463;12.93621537;76.02282379;23.97717621;75.28986597;24.71013403;63.67169027;36.32830973
Sikkim;8;85;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;31.53291285;38.082181;36.72410866;38.58451776;96.95839903;3.041600971;87.34016304;12.65983696;89.5206252;10.4793748;82.57521476;17.42478524
Sikkim;10;122;2022-05-20T00:01:11;2022-05-20T00:01:11;eng;49.658062;53.242466;53.379463;57.619972;27.53898;72.46102;19.248026;80.751976;18.296545;81.70345;18.193167;81.80683
Sikkim;10;122;2022-05-20T00:01:11;2022-05-20T00:01:11;math;24.454887;25.3218;24.57008;32.32365;99.422226;0.57777166;95.92908;4.070924;97.53448;2.465521;79.52014;20.479855
Sikkim;10;122;2022-05-20T00:01:11;2022-05-20T00:01:11;mil;30.077013;31.137825;33.262794;39.20669;96.24363;3.756372;95.54558;4.4544196;97.19989;2.8001068;89.77568;10.224319
Sikkim;10;122;2022-05-20T00:01:11;2022-05-20T00:01:11;sci;34.325115;32.74485;32.92006;37.29915;96.84923;3.1507752;98.11546;1.8845376;96.89801;3.1019905;94.227234;5.772768
Sikkim;10;122;2022-05-20T00:01:11;2022-05-20T00:01:11;sst;35.60408;38.996403;38.626026;43.253304;93.869965;6.1300364;87.21686;12.783146;87.18292;12.817078;80.06057;19.93943
